id,name,artist,tracks,duration
lastFM_60088,Microcastle / Weird Era Continued,Deerhunter,,
lastFM_60111,Don't Let Go,Mungo Jerry,,
lastFM_60121,Terranoise -  Speed Spirit,Terranoise,,
lastFM_60137,Dance To The,Hustlers Convention,Dance To The Music (The Dub),375.0
lastFM_60140,Supernatural,FireFly,,
lastFM_60142,Spirit Inside,SPIRITS,,
lastFM_60150,Never Give Up,Mikey General,,
lastFM_60154,Brave New World (the Opera Song),Jurgen V.,,
lastFM_60156,Strange F. -  Beyond the Mauve Zone,Strange F.,,
lastFM_60159,Nightmare,Hardcraft,,
lastFM_60170,Station Of Nowhere,Stereotypical Working C.,"['Now', 'Selfish', 'Silence', 'Station Of Nowhere', 'Sorrow', 'Already Lost', 'Last', 'Behind', 'Sans RepÃƒÂ¨res', 'Madness']",2282.0
lastFM_60183,Voodoo Moon,T. Rocky Athas Group,,
lastFM_60195,Fallen Stars,Human E.,,0.0
lastFM_60207,United States,Paul Gilbert,,
lastFM_60213,Fool,Andy The Doorbum,,
lastFM_60215,Primary,Kestrels,"['Sailed On', 'Our Velocity', 'The Heart of a Lonely Storm', 'Plastic Dresses', 'houdini', 'Ridicule', 'Primary Colours', 'Everyone, Everyone', 'Take The Picture', 'Light and Sound']",2662.0
lastFM_60220,Nocturnes,Driftmachine,,
lastFM_60224,Spirit,Beatfarmer,"['Until Next Morning', 'Spirit', 'Rainy Season', 'Funky Monkey', ""Firecat (Beatfarmer's Lasqueti Beat Mix)"", 'Native State', 'Rites of Passage', 'Dub Finger', 'Cherished', 'The Long Day, Over']",3958.0
lastFM_60225,American Don,Don Caballero,"[""Fire Back About Your New Baby's Sex"", 'The Peter Criss Jazz', ""Haven't Lived Afro Pop"", 'You Drink a Lot of Coffee for a Teenager', 'Ones All Over the Place', 'I Never Liked You', 'Detail on how to get Iceman on your Licence Plate', 'A Lot of People Tell Me I Have a Fake British Accent', ""Let's Face It Pal, You Didn't Need That Eye Surgery""]",3446.0
lastFM_60231,Funeral Beats,sparklebomb,,
lastFM_60271,Dangerous,G. Angeleri,,
lastFM_60300,Unplugged 1991-2001 The Complete Sessions,R.E.M.,,
lastFM_60306,One Of These Days,Plastik F.,,
lastFM_60307,Album: Strange Inception,Ghost o. Jack Nance,"['Carped Store', 'Teardrop', 'Night Tide']",573.0
lastFM_60311,Fontella B. -  I Can't Rest / I Surrender,Fontella B.,,
lastFM_60312,*popular* Spirit of the Nation,The Wolfe Tones,"['No Irish Need Apply', 'Down By The Glenside', 'Bold Fenian Men', 'Paddle your Own Canoe', 'Butterfly', 'Protestant Men', 'Only our Rivers Run Free', 'Saint Patrick Was A Gentleman', 'Ireland Unfree', ""Carolan's Concerto"", 'Streets of New York']",2089.0
lastFM_60335,Resurrection,Supermassiv,"['Fake', 'Unlevin', 'Gods Own Medicine', 'Broken', 'Footprints', 'Daddys Girl', 'Miss. Horner', 'Trial by Fire']",1282.0
lastFM_60338,- new - Our Love Is Slipping Away,The Ivy League,,
lastFM_60341,Album: Solo Encores,David Carroll,,
lastFM_60351,Let The Music  You,D. OGURETZ,,
lastFM_60368,Mac Wiseman Sings Gordon Lightfoot,M. Wiseman,"['Did She Mention My Name', 'Cotton Jenny', 'Rainy Day People', 'Summertime Dream', ""For Lovin' Me"", 'Steel Rail Blues', 'Ribbon Of Darkness', 'The House You Live In', 'Early Morning Rain', ""Old Dan's Records"", 'Sundown']",1723.0
lastFM_60373,Nostalgia for  Future,Automatic W.,Nostalgia for the Future,244.0
lastFM_60381,Giant Chocolate Think Tank Blues,Always R. Society,,
lastFM_60398,Country Classics,W. Jennings,,
lastFM_60401,Separation Anxiety,Croatan,,
lastFM_60405,Grant Green -  Feelin' The Spirit,Grant Green,"['Just a Closer Walk With Thee', 'Joshua Fit De Battle Ob Jericho', ""Nobody Knows the Trouble I've Seen"", 'Go Down Moses', 'Sometimes I Feel Like a Motherless Child', 'Deep River']",2682.0
lastFM_60408,Tracks From a Broken Dream,H. Rocks,"['Boulevard of Broken Dreams (live)', 'Rebel on the Run', 'Oil and Gasoline', 'Shakes', 'Malibu Beach Nightmare (Calypso version)', 'Problem Child', ""I Can't Get It (live)"", 'Do the Duck', 'Two Steps From the Move (demo)', 'Magic Carpet Ride', 'I Love You (demo)', ""Don't You Ever Leave Me (live)"", 'Underwater World (live)', 'Willing to Cross the Ocean (demo)', ""It's Too Late""]",3054.0
lastFM_60413,Daddies,C. Daddies,"['8 Ball', 'Red Light, Blue Heart', 'Catty Town', 'I Flipped My Lid', ""Dearest Darlin'"", ""You Ain't Half The Woman (Half The Time)"", '32', 'Strip Poker', ""The Mess You've Got Me In"", 'Smilin in My Sleep', 'Rock Bottom', 'Down, Down, Down', ""Let's Walk"", 'Boogie For Square Dancers', 'Deep in The Heart of Anywhere', 'Stuarts Boogie']",2782.0
lastFM_60419,Muttermaschine,Mother Engine,"['Exoplanet', 'Truemmer', 'Ruettelplatte', 'Brett Hart', 'Nemesis', 'Mantra', 'Weltraumwolf']",2943.0
lastFM_60427,SINGLES COLLECTION,Masterboy,,
lastFM_60429,Heritage,All The Cold,"['Covered In Dirt', 'Zhu Zin', 'Snatcher Of Stony Wastelands', 'Posterity Of Homeless Spheres', 'One Being']",1993.0
lastFM_60434,Sessions,K. Arora,"['Humidifier', 'Empty Alleys', 'Nakhil (Kush Arora and Bakir Remix)', 'Humidifier Club Edit']",978.0
lastFM_60443,Album: Singles Going Straight,Crucial Y.,"['Those Who Curse', 'Crucial Youth', 'X-mas For The Skins', 'Santa Claus Is Coming', ""I'm Straight"", 'Scarred For Life', 'American Band', 'Smut Peddler', 'Caffeine', 'Power', 'Just Say No', 'Mosh Of The Pressheads (Live)', ""Can't Shut My Mouth"", 'Shave Clean', 'Posi- Machine', 'Be Kind, Rewind', 'Four Rules', 'Positive Dental Outlook', 'Me & Mr. T']",2109.0
lastFM_60444,DESTINATION: Nowhere,'57 Lesbian,,
lastFM_60451,MUSIC,Pro-Pain,,
lastFM_60457,Supernatural,K. English,,
lastFM_60460,More Modern Classics,P. Weller,"['Sweet Pea, My Sweet Pea', 'Wishing on a Star', 'Come On / LetÃ¢â‚¬â„¢s Go', 'Have You Made Up Your Mind', 'Echoes Round the Sun', 'Push It Along', 'No Tears to Cry', 'Fast Car / Slow Traffic', 'Starlite', 'That Dangerous Age', 'When Your GardenÃ¢â‚¬â„¢s Overgrown', 'The Attic', 'Flame-Out!', 'Brand New Toy']",2664.0
lastFM_60469,Noble Beast,Noble Beast,"['Iron Clad Angels', 'Behold the Face of Your Enemy', 'Master of Depravity', 'The Dragon Reborn', 'We Burn', 'The Noble Beast', 'Peeling Back the Veil', 'Disintegrating Force', 'On wings of Steel', 'Nothing To Repent']",3818.0
lastFM_60470,Colors (A Sensuous  Experience),Ken Nordine,,
lastFM_60474,Salvation,Necrotion,,
lastFM_60479,Il Contrario  Me,Lucio Dalla,"['Due Dita Sotto Il Cielo', 'Liam', ""Malinconia D'Ottobre"", ""Risposte Non Ce N'ÃƒÂ¨"", 'Rimini', 'Spengo Il Telefono...E Ti Cancello', 'La Mela', 'LunedÃƒÂ¬', 'I.N.R.I.', 'Come Il Vento', 'Ativ']",2832.0
lastFM_60486,Core that Comes Already Broken,Sherkel,"['ObJingleBreaks Part 1', 'The Royal Procession (Hpsch+Breaks Ver)', 'YOU EARNED THE EARNER', 'A 2012 Trio', 'March for Insanity in March', 'Time for a New Daimyo']",871.0
lastFM_60513,Album: Fallen,Lauren W.,,
lastFM_60520,El  Contra-Ataca,T. CalderÃƒÂ³n,"['AlegrÃƒÂ\xada', 'Tradicional a lo bravo', 'Ni Fu, Ni Fa', 'Ã‚Â¿CuÃƒÂ¡l es el plan y eso?', 'Los MÃƒÂ\xados', ""Tu pa' mÃƒÂ\xad"", ""Quitarte To'"", 'Lo hecho, hecho estÃƒÂ¡', 'TTT Tego (Remix)', 'El Que No Lucha, No Avanza', 'QuiÃƒÂ©reme Como Soy', 'No Era Por AhÃƒÂ\xad (feat. DJ Ricky)', 'Por Mi Madre']",2898.0
lastFM_60561,Tempest,Jackie Greene,,
lastFM_60575,*popular* In The Middle Of Nowhere,The Silver Shine,"['In The Middle Of Nowhere', 'If I Was To Start It All Again', 'Never Again', 'Faded Newspapers', 'Jolene', 'Just Make Your Guns', 'On The Way Back Home']",1249.0
lastFM_60579,Cupid Deluxe,Blood Orange (.,,
lastFM_60582,- new - Sunrise on Avenue C,J. Maddock,"['Chance', 'Prettier Girls', 'Stars Align', 'Sunrise on Avenue C', 'When the Suns Out', 'When You Go Quiet', 'Hollow Love', 'Ruins', 'Fragile', 'Dumbed Down', 'Straight Lines', 'Together']",3324.0
lastFM_60607,Purple Mondays,Street Politiks,"['Warrior Intro', 'Warrior', 'Storylines', ""I'll Ride (Main Mix)"", 'Hold Up', ""SP's The Team"", 'Cry for You', 'Listen', 'Rainy Days', 'Here Tonight', 'Dear Lord', 'Cradle To The Grave', ""I'll Ride (REMIX FEAT ESTELLE & BASHY)""]",2952.0
lastFM_60610,Brothers,Y. Dolph,,
lastFM_60625,Beyond the Veil  Flesh,Gluttony,"['The Revenant', 'Eaten Alive', 'Raise the Dead', 'Coffinborn', 'Post Mortem Decapitation', 'And Then You Rot', 'On the Slab']",1589.0
lastFM_60639,The Drums,My Jazzy Child,"['We Could Be an Army', 'Ashes In the Air', 'The Party', 'Suicide With Style', ""I Feed You But I Won't Kiss You"", 'I Can!', 'Tons of Hope', 'A Secret', 'Did You?', 'Never Look Back']",1356.0
lastFM_60674,Brand New Wave Upper Ground,JUDY A. MARY,"['Cheese ""PIZZA"" Large!!', 'Brand New Wave Upper Ground (Back Track)']",590.0
lastFM_60676,Out of the Woods,Roostar,"['Queensland', 'Let It Roll', 'Time Will Tell', 'Shoot', 'Dollars', 'On the Road', 'On Two Three', 'Medicine', 'Harry Washburn', 'Trouble', 'Strange']",2906.0
lastFM_60683,The Dancer,Secret Service,,
lastFM_60690,The Clarity,Sleep,The Clarity,591.0
lastFM_60692,Brothers In Style,Yellow Umbrella,,
lastFM_60695,Revolution,M. General,,
lastFM_60696,Apocalypso,Siamese S. Show,"['On The Eve Of The Apocalypse', 'Playboy', 'Time To Rock The Party', 'When We Ride', 'Moon Walker', 'CU Watching Me', 'Love Light', '10 Years', 'Sex Trade', 'Destroy All Pop Stars', 'Superstar', 'Rodeo Drive']",2552.0
lastFM_60714,*popular* Tempestade,B. Xamavu,,
lastFM_60715,Je t'aime encore,Lara Fabian,,
lastFM_60725,The Blueprints,SB81,,
lastFM_60746,Birds With Broken Wings,Colleen L.,,
lastFM_60765,Beyond the Forest,Valdrin,"['Beyond The Forest', 'Rusalka Succubus', 'Serpent Willow', 'Calling To The Canidae Horde', 'Through The Catacombs', 'Come Forth', 'Darkness As Black As Evil', 'Forgotten Souls']",2857.0
lastFM_60776,Your Spaceship Awaits  My Love,"1,000,000 L. Years",,
lastFM_60783,*popular* Ready to Die,Notorious B.I.G.,"['Things Done Changed', 'Gimme the Loot', 'Machine Gun Funk', 'Warning', 'Ready to Die', '#!*@ Me (Interlude)', 'The What', 'Juicy', 'Me & My Bitch', 'Big Poppa', 'Respect', 'Unbelieveable']",2857.0
lastFM_60793,My Name  Trouble,Keren A.,My Name Is Trouble,195.0
lastFM_60796,Confessions on a Dance,Madonna,"['Hung Up', 'Future Lovers', 'Forbidden Love', 'Jump', 'How High', 'Isaac', 'Push']",1965.0
lastFM_60797,Dangerous,Da Daze,,
lastFM_60835,Album: Nightmare On Providence Street,Blind Witness,"['Prologue', 'All Alone', 'Nightmare On Providence Street', 'Since The Beginning', 'These Countless Sleepless Nights', '10 Minutes Of Clinical Death', 'Baby One More Notch', 'Have You Ever Been Lucky?', 'Lovely Flesh', 'For Life', 'The New Year']",2360.0
lastFM_60841,Fallen,A. Torres,,
lastFM_60846,The Punk Singles Collection,Anti-Pasti,"['No Government', '1980', 'Two Years Too Late', 'Something New', 'Let Them Free', 'Another Dead Soldier', 'Hell (Version)', 'Six Guns', ""Now's The Time"", ""Call the Army (I'm Alive)"", ""Ain't Got Me"", 'Another Dead Soldier (Wragby Studio Session)', 'East to West', 'Burn in Your Own Flames', 'Caution in the Wind', 'Last Train to Nowhere', 'Blind Faith']",2499.0
lastFM_60876,The Sign,Gloria Volt,"['Ride On Me', 'When The Angels Sing', ""Rockin' All Night"", 'The Sign', '10CC', 'Shout Loud', 'Exile', 'Rock Child', ""Rock 'n' Roll""]",2201.0
lastFM_60932,Beyond The Shell,Odd Crew,"['ECLIPSE', 'Follow the Horns', 'Death Trap', 'Rules of Blood', ""Can't Bring Me Down"", 'Evolution', 'Dead Issue', 'Word Away', 'The End of Days', 'Broken Promise', ""You're Not So Different"", 'The Pattern', 'FACE OF THE HOLY', 'Beyond Repair', ""All That's Been Is Forever""]",4271.0
lastFM_60935,Fleur Offwood and The Conifers -  Fleur Offwood and the Conifers,Fleur Offwood and The Conifers,,
lastFM_60958,Blue Valley Songbird,D. Parton,,
lastFM_60993,"*popular* I, Monster",P. Paul Fenech,,
lastFM_61012,Geometric Echoes,Sleepy Wonder,"['They Could Never Get Me Down', 'Stop Telling Lies', 'Geometric Echoes', 'Much Harder Than Ever (Heavy Metal Rock Mix)', 'Righteous Dub', 'World Citizenship', 'God Father Skit', 'Big Inna Body (Drum & Bass Remix)', 'My Vibes (Heavy Metal Rock Mix)']",1883.0
lastFM_61019,Clarity (Deluxe Edition),Zedd,,
lastFM_61020,[explicit] The Fool,Sanford C.,,
lastFM_61031,Unplugged,J. Rudess,"['Heaven Knows', 'In a Letter to You', '04 Our Time Together', '05 Impressions', 'The Walk', '07 Your Smiles', 'Illuminated', 'All For the Best', '10 Sea Gull Glide', 'In Flight', 'Shed My Worries']",3628.0
lastFM_61032,Liebe Mutter,Heino,"[""Ich Hab' Ehrfurcht Vor SchneeweiÃƒÅ¸en Haaren"", 'La Mamma', 'Mamatschi', 'Schwalbenlied', 'Ja, ja, wenn Mutter lacht', 'WeiÃƒÅ¸t Du Muatterl, was i trÃƒÂ¤umt hab?', 'Gute Nacht, Mutter', 'An Die Freunde', 'Wenn du noch eine Mutter hast', 'Ave Verum Corpus', 'Ich MÃƒÂ¶chte Dir So Gerne Sagen', 'Als die alte Mutter', 'Ave Maria', 'Schlafe, mein Prinzchen (Wiegenlied)']",2551.0
lastFM_61034,Worlds Apart,Years O. Earth,,
lastFM_61078,Back from the Future,Alessandro Spaiani,,
lastFM_61080,United,Paul Gilbert,,
lastFM_61082,Deepest Purple,Deep Purple,,
lastFM_61102,[explicit] Move Along,T. Grass Roots,,
lastFM_61109,Let  Empires Fall,Grimbane,"['Before the first day', 'Theomicrians descend on angels', 'Let the empires fall', 'God cremated', 'Cauldron Of Burning Iron']",1313.0
lastFM_61128,Back To  Future II - Original Motion Picture Soundtrack,A. Silvestri,,
lastFM_61152,- new - Elevator music,Elevators,"['Riff', 'Ã…Â\xa0e je cejt', 'Brasilica', 'na krilih ljubezni', 'Rowad', 'Nemejeba', 'Med In Mleko', 'Marvin']",2181.0
lastFM_61153,Skid Row -  Rise of the Damnation Army (United World Rebellion: Chapter 2),Skid Row,"['Catch Your Fall', 'Zero Day', 'Sheer Heart Attack', 'Rats in the Cellar']",1000.0
lastFM_61166,Alvvays,Alvvays,"['Adult Diversion', 'Archie, Marry Me', 'Ones Who Love You', 'Next of Kin', 'Party Police', 'The Agency Group', 'Dives', 'Atop a Cake', 'Red Planet']",1969.0
lastFM_61186,Happiness,S. Sparro,"['Happiness', 'Happiness (The Magician Remix)', 'Happiness (Kim Anh + Small Pyramids Remix)', 'Happiness (Beni Remix)', 'Happiness (Mr Fingers Acid Jack Remix)', 'Happiness (Mr Fingers Club Mix)']",2052.0
lastFM_61203,Let the Drums Breathe E.P. Part 2,Allen Craig,,
lastFM_61208,Emanations of the Black Light,Deus Mortem,"['It Starts To Breathe Inside', 'The Harvest', 'Emanation', 'Ceremony of Reversion p.1']",1587.0
lastFM_61209,Trilogy,"Emerson, Lake .",,
lastFM_61215,Diamonds And Pearls,Prince,"['Diamonds and Pearls', 'Cream ( Housebangers )', 'Cream (N.P.G. mix)', 'Cream (Things Have Gotta Change)(Tony M. Rap)']",1107.0
lastFM_61228,5 Classic Albums Plus Bonus Singles And Rare Tracks,Chuck Berry,,
lastFM_61255,Eternal,Gareth Skinner,"['I Write Your Diary', 'Two Times Zero', 'Zero Minus X', 'Kiss Me, My Deadly', 'Eternal Nowhere', 'Ping Ping', 'Born Boring', ""He's Gone To The Goat With A Thousand Young"", 'I Never Want to See You Again']",2146.0
lastFM_61266,Nightmares (...And Other Tales From The Vinyl Jungle),The J. Geils Band,,
lastFM_61279,Singles Group,ApologetiX,,
lastFM_61283,Baptism o. Uzi -  Stray Currents,Baptism o. Uzi,,
lastFM_61291,Skid R. -  United World Rebellion - Chapter One,Skid R.,"['Kings of Demolition', ""Let's Go"", 'This Is Killing Me', 'Get Up', 'United']",1336.0
lastFM_61298,and Creation in the Backyard (Special Edition),P. McCartney,,
lastFM_61313,MoirÃƒÂ© -  Shelter,MoirÃƒÂ©,"['Attitude', 'Dali House', 'Elite / Hands On', 'Infinity Shadow', 'Stars', 'Rings', 'Mr Figure']",2274.0
lastFM_61356,Lost And Gone Forever,Dream t. Electric Sleep,"['Lost And Gone Forever', 'Canary', 'Roots And Fear', 'Stay On The Line', 'Hold Steady Hands', 'Listen To Me', 'Echoes Chasing Echoes', 'No Air Left', 'Feel My Way', 'What Will Be']",2934.0
lastFM_61358,I'm the Greatest Comedian in the world only nobody knows it yet,Jackie Mason,,
lastFM_61385,Phrenology,Shroud Of Tears,"['When brumbles remind', 'Lonely God', 'NÃƒÂ©boa', 'My dearest one', 'Sickness', 'Tells of suicide', 'Lonely God (Live)']",1757.0
lastFM_61392,The Best of Ames Brothers,T. Ames Brothers,,
lastFM_61399,The Party Starts When I'm With You,R. Caldwell,,
lastFM_61415,Broken Arrow,R. Stewart,,
lastFM_61426,Congratulations  Cliff,Cliff Richard,,
lastFM_61433,You're My,The Marvelettes,,
lastFM_61436,Violent Vickie -  Monster Alley,Violent Vickie,"['Drugs', 'Come & Run', 'The Scientist', 'Pocket', 'Yr Plan', 'The Wolf', 'City for the Rich', 'Lies']",1667.0
lastFM_61444,A. Ellis -  Get ready for Rocksteady,A. Ellis,,
lastFM_61447,Shadows i. the Crypt -  Fanatical (Ready to Die),Shadows i. the Crypt,,
lastFM_61463,This Is Not What Chill Out is,T. KLF,,
lastFM_61480,Settle  Score,Fight F.,"['Game On', 'Brain Freeze!', 'San Diego', 'Pop Rocks', 'For The Win', 'Settle The Score', 'Beachfront Avenue', 'Your True Colors']",1288.0
lastFM_61498,Conflict Of,Argument Soul,"['Conflict Of Crisis', 'Destiny', 'Come Across Our Souls', 'Memory', 'Overcome All', 'Belief Never Betrays You', 'SAMSARA', 'To Shine Your Life', 'Live in the Feeling of Love', 'October 14', 'Memoirs Of Life']",3783.0
lastFM_61501,Bring The Spirit,Free Stocking,"['Do it!!!', 'This world', 'Fair causes', 'Worker operation', ""Don't get me wrong!!!"", 'Lazy people', 'How are you today', 'Fight!!!', 'Crossing the river']",1313.0
lastFM_61508,Won't  Go,Brooklyn Dreams,,
lastFM_61512,wave,ElektriÃ„?ni O.,,
lastFM_61537,Harlem Nocturne,T. Viscounts,"['Harlem Nocturne', 'Chug a Lug', 'Dig', 'September Song', 'Opus #1', 'The Touch (Le Grisbi)', 'Summertime']",1041.0
lastFM_61541,and the Spirit,T. Five Points Band,"['Candyman', 'Angel Child', 'Name of My Game', ""Smokin' Loco"", ""J-bird's Blues"", ""Nobody's Fault"", 'TV Preacher', 'Call Me the Hammer', ""(Medley) Reno Ride, M & O Blues, Leave 'em Now"", 'Maggie Walker', ""Lady's Blues"", 'New Special Rider Blues', '900 Miles', 'Love in Vain']",2820.0
lastFM_61543,Need Your Love / Dancin' to the Music,G. Patrol,,
lastFM_61544,Love is Against the Grain,Dime Store Prophets,"['Come Back', 'Love Is Against the Grain', 'Jezebel Eyes', 'Reservoir of Soul', 'Mercy Mercy Me', 'Wounded Son', 'Clayton, New Mexico', 'Desperate (I Want to be Faithful)', ""Baby's Got a New Dress"", 'Snakes & Stones', 'So Young, So Innocent']",3182.0
lastFM_61573,The  Collection,T. Four Lads,"['Rocks in My Bed - The Four Lads,', 'I May Hate Myself in the Morning - Bennie Benjamin, Dorothy Dick, The Four Lads, George David Weiss', ""Risin' Sun - The Four Lads,"", 'He Who Has Love - The Four Lads', 'Anymore - Toni Arden, The Four Lads', 'All I Desire - Toni Arden, The Four Lads', 'Gotta Go to the Fais Do Do - The Four Lads', 'Harmony Brown - The Four Lads', 'Cleo and Meo - Jill Corey, The Four Lads, , Buddy Weed', 'Do You Know What Lips Are For - Jill Corey, The Four Lads, , Buddy Weed', ""Oh, That'll Be Joyful - The Four Lads"", 'Pledging My Love (Forever My Darling) - The Four Lads', ""I've Got Four Big Brothers (To Look After Me) - The Four Lads,"", 'Little Bit - The Four Lads,', 'Moments to Remember - The Four Lads', ""I'll Never Know - The Four Lads"", 'No, Not Much! - Ray Conniff, The Four Lads', 'Standing on the Corner - Ray Ellis, The Four Lads', ""It's So Easy to Forget - Ray Ellis, The Four Lads"", ""Guess What the Neighbors'll Say - Ray Ellis, The Four Lads"", 'Fountain of Youth - Ray Ellis, The Four Lads', 'Sunday - Ray Ellis, The Four Lads', 'Who Do You Think You Are? - The Four Lads, Joe Sherman', 'Our Lady of Fatima - The Four Lads', 'Got a Locket in My Pocket - Frank DeVol & His Orchestra, , The Four Lads', 'Two Other People - The Four Lads', 'Sheik of Chicago (Mustafa) - The Four Lads']",203.0
lastFM_61576,Milstein,N. Milstein,,
lastFM_61592,Cutting up the Present Leaks out the Future,Hatcham Social,"['Ketamine Queen', 'Confessions of an English Opium Smoker', 'To the Moon (Is This the Way Man Will Survive)', 'More Power to Live (Bonus Track)', 'Lion with a Lazer Gun', 'All in the Moscow', 'Stay True to Your Family', ""Don't Go to Sleep""]",2076.0
lastFM_61602,Spiritlevel  5th Of July,D. Ridgway,,0.0
lastFM_61614,Contra Band,B. Brigade,"['Intro', 'Jungle', 'Base/Boss', 'Waterfall', 'Base/Boss', 'Snowfield', 'Energy Zone', 'Hangar', ""Alien's Lair"", 'Credits']",823.0
lastFM_61621,The BBC  Volume 1 (1969-1970),Stone T. Crows,,
lastFM_61626,[explicit] Rocket Spaceship Thing,W. Invented Paris,"['Mont Blanc', 'Auguste Piccard', 'Dance On Water', 'Zeppelins', 'Farmer', 'Polar Bears', 'Philosopher', 'Requiem', 'Sleeptalker']",2045.0
