"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] DateComparator(date) record1Value","[0] DateComparator(date) record2Value","[0] DateComparator(date) record1PreprocessedValue","[0] DateComparator(date) record2PreprocessedValue","[0] DateComparator(date) similarity","[0] DateComparator(date) postproccesedSimilarity","[1] StringComparator(actors_actor_name, jaccard) record1Value","[1] StringComparator(actors_actor_name, jaccard) record2Value","[1] StringComparator(actors_actor_name, jaccard) record1PreprocessedValue","[1] StringComparator(actors_actor_name, jaccard) record2PreprocessedValue","[1] StringComparator(actors_actor_name, jaccard) similarity","[1] StringComparator(actors_actor_name, jaccard) postproccesedSimilarity","[2] StringComparator(title, jaccard) record1Value","[2] StringComparator(title, jaccard) record2Value","[2] StringComparator(title, jaccard) record1PreprocessedValue","[2] StringComparator(title, jaccard) record2PreprocessedValue","[2] StringComparator(title, jaccard) similarity","[2] StringComparator(title, jaccard) postproccesedSimilarity"
"RuleBasedMatcher","actors_108","golden_globes_1720","0.0","","1958-01-01","1977-01-01","1958-01-01","1977-01-01","0.0","0.0","Alec Guinness","Michael Constantine","alec guinness","michael constantine","0.0","0.0","The Bridge On The River Kwai","Sirota's Court","the bridge on the river kwai","sirota's court","0.0","0.0"
"RuleBasedMatcher","actors_108","golden_globes_538","0.0","","1958-01-01","2001-01-01","1958-01-01","2001-01-01","0.0","0.0","Alec Guinness","Andr� Braugher","alec guinness","andr� braugher","0.0","0.0","The Bridge On The River Kwai","Gideon's Crossing","the bridge on the river kwai","gideon's crossing","0.0","0.0"
"RuleBasedMatcher","actors_108","golden_globes_1486","0.0","","1958-01-01","1982-01-01","1958-01-01","1982-01-01","0.0","0.0","Alec Guinness","Timothy Hutton","alec guinness","timothy hutton","0.0","0.0","The Bridge On The River Kwai","Taps","the bridge on the river kwai","taps","0.0","0.0"
"RuleBasedMatcher","actors_108","golden_globes_1137","0.0","","1958-01-01","1989-01-01","1958-01-01","1989-01-01","0.0","0.0","Alec Guinness","Amy Irving","alec guinness","amy irving","0.0","0.0","The Bridge On The River Kwai","Crossing Delancey","the bridge on the river kwai","crossing delancey","0.0","0.0"
"RuleBasedMatcher","actors_109","golden_globes_2165","0.9333333333333332","","1959-01-01","1959-01-01","1959-01-01","1959-01-01","1.0","1.0","David Niven","['Deborah Kerr', 'David Niven', 'Wendy Hiller']","David Niven","['Deborah Kerr', 'David Niven', 'Wendy Hiller']","0.3333333333333333","0.3333333333333333","Separate Tables","Separate Tables","separate tables","separate tables","1.0","1.0"
"RuleBasedMatcher","actors_109","golden_globes_1015","0.08333333333333333","","1959-01-01","1992-01-01","1959-01-01","1992-01-01","0.0","0.0","David Niven","['Sidney Poitier', 'Richard Kiley']","David Niven","['Sidney Poitier', 'Richard Kiley']","0.0","0.0","Separate Tables","Separate But Equal","separate tables","separate but equal","0.25","0.25"
"RuleBasedMatcher","actors_110","golden_globes_2150","0.95","","1960-01-01","1960-01-01","1960-01-01","1960-01-01","1.0","1.0","Charlton Heston","['Charlton Heston', 'Stephen Boyd']","Charlton Heston","['Charlton Heston', 'Stephen Boyd']","0.5","0.5","Ben-Hur","Ben-Hur","ben-hur","ben-hur","1.0","1.0"
"RuleBasedMatcher","actors_110","golden_globes_2113","0.0","","1960-01-01","1962-01-01","1960-01-01","1962-01-01","0.0","0.0","Charlton Heston","['Paul Newman', 'Jackie Gleason', 'George C. Scott']","Charlton Heston","['Paul Newman', 'Jackie Gleason', 'George C. Scott']","0.0","0.0","Ben-Hur","Hustler, The","ben-hur","hustler, the","0.0","0.0"
"RuleBasedMatcher","actors_110","golden_globes_756","0.0","","1960-01-01","1997-01-01","1960-01-01","1997-01-01","0.0","0.0","Charlton Heston","James Woods","charlton heston","james woods","0.0","0.0","Ben-Hur","Summer Of Ben Tyler, The","ben-hur","summer of ben tyler, the","0.0","0.0"
"RuleBasedMatcher","actors_110","golden_globes_1458","0.0","","1960-01-01","1983-01-01","1960-01-01","1983-01-01","0.0","0.0","Charlton Heston","Eileen Brennan","charlton heston","eileen brennan","0.0","0.0","Ben-Hur","Private Benjamin","ben-hur","private benjamin","0.0","0.0"
"RuleBasedMatcher","actors_110","golden_globes_1538","0.0","","1960-01-01","1981-01-01","1960-01-01","1981-01-01","0.0","0.0","Charlton Heston","Goldie Hawn","charlton heston","goldie hawn","0.0","0.0","Ben-Hur","Private Benjamin","ben-hur","private benjamin","0.0","0.0"
"RuleBasedMatcher","actors_110","golden_globes_1507","0.0","","1960-01-01","1982-01-01","1960-01-01","1982-01-01","0.0","0.0","Charlton Heston","Eileen Brennan","charlton heston","eileen brennan","0.0","0.0","Ben-Hur","Private Benjamin","ben-hur","private benjamin","0.0","0.0"
"RuleBasedMatcher","actors_110","golden_globes_2062","0.0","","1960-01-01","1964-01-01","1960-01-01","1964-01-01","0.0","0.0","Charlton Heston","['Paul Newman', 'Patricia Neal', 'Melvyn Douglas']","Charlton Heston","['Paul Newman', 'Patricia Neal', 'Melvyn Douglas']","0.0","0.0","Ben-Hur","Hud","ben-hur","hud","0.0","0.0"
"RuleBasedMatcher","actors_110","golden_globes_880","0.0","","1960-01-01","1994-01-01","1960-01-01","1994-01-01","0.0","0.0","Charlton Heston","Kevin Kline","charlton heston","kevin kline","0.0","0.0","Ben-Hur","Dave","ben-hur","dave","0.0","0.0"
"RuleBasedMatcher","actors_110","golden_globes_923","0.0","","1960-01-01","1993-01-01","1960-01-01","1993-01-01","0.0","0.0","Charlton Heston","Jack Nicholson","charlton heston","jack nicholson","0.0","0.0","Ben-Hur","Hoffa","ben-hur","hoffa","0.0","0.0"
"RuleBasedMatcher","actors_110","golden_globes_108","0.0","","1960-01-01","2009-01-01","1960-01-01","2009-01-01","0.0","0.0","Charlton Heston","Brad Pitt","charlton heston","brad pitt","0.0","0.0","Ben-Hur","Curious Case Of Benjamin Button, The","ben-hur","curious case of benjamin button, the","0.0","0.0"
"RuleBasedMatcher","actors_110","golden_globes_708","0.0","","1960-01-01","1998-01-01","1960-01-01","1998-01-01","0.0","0.0","Charlton Heston","['Gary Sinise', 'Angelina Jolie', 'Mare Winningham']","Charlton Heston","['Gary Sinise', 'Angelina Jolie', 'Mare Winningham']","0.0","0.0","Ben-Hur","George Wallace","ben-hur","george wallace","0.0","0.0"
"RuleBasedMatcher","actors_110","golden_globes_2162","0.3333333333333333","","1960-01-01","1960-01-01","1960-01-01","1960-01-01","1.0","1.0","Charlton Heston","Robert Vaughn","charlton heston","robert vaughn","0.0","0.0","Ben-Hur","Young Philadelphians, The","ben-hur","young philadelphians, the","0.0","0.0"
"RuleBasedMatcher","actors_110","golden_globes_1066","0.0","","1960-01-01","1991-01-01","1960-01-01","1991-01-01","0.0","0.0","Charlton Heston","Stephanie Zimbalist","charlton heston","stephanie zimbalist","0.0","0.0","Ben-Hur","Caroline","ben-hur","caroline","0.0","0.0"
"RuleBasedMatcher","actors_110","golden_globes_1254","0.0","","1960-01-01","1987-01-01","1960-01-01","1987-01-01","0.0","0.0","Charlton Heston","Dennis Hopper","charlton heston","dennis hopper","0.0","0.0","Ben-Hur","Hoosiers","ben-hur","hoosiers","0.0","0.0"
"RuleBasedMatcher","actors_110","golden_globes_1041","0.0","","1960-01-01","1991-01-01","1960-01-01","1991-01-01","0.0","0.0","Charlton Heston","Bruce Davison","charlton heston","bruce davison","0.0","0.0","Ben-Hur","Longtime Companion","ben-hur","longtime companion","0.0","0.0"
"RuleBasedMatcher","actors_110","golden_globes_852","0.0","","1960-01-01","1995-01-01","1960-01-01","1995-01-01","0.0","0.0","Charlton Heston","Kirstie Alley","charlton heston","kirstie alley","0.0","0.0","Ben-Hur","David's Mother","ben-hur","david's mother","0.0","0.0"
"RuleBasedMatcher","actors_110","golden_globes_1921","0.0","","1960-01-01","1971-01-01","1960-01-01","1971-01-01","0.0","0.0","Charlton Heston","Jack Lemmon","charlton heston","jack lemmon","0.0","0.0","Ben-Hur","Out-Of-Towners, The","ben-hur","out-of-towners, the","0.0","0.0"
"RuleBasedMatcher","actors_110","golden_globes_58","0.0","","1960-01-01","2010-01-01","1960-01-01","2010-01-01","0.0","0.0","Charlton Heston","Tobey  Maguire","charlton heston","tobey  maguire","0.0","0.0","Ben-Hur","Brothers","ben-hur","brothers","0.0","0.0"
"RuleBasedMatcher","actors_110","golden_globes_825","0.0","","1960-01-01","1995-01-01","1960-01-01","1995-01-01","0.0","0.0","Charlton Heston","['Emma Thompson', 'Arnold Schwarzenegger']","Charlton Heston","['Emma Thompson', 'Arnold Schwarzenegger']","0.0","0.0","Ben-Hur","Junior","ben-hur","junior","0.0","0.0"
"RuleBasedMatcher","actors_110","golden_globes_881","0.0","","1960-01-01","1994-01-01","1960-01-01","1994-01-01","0.0","0.0","Charlton Heston","Colm Meaney","charlton heston","colm meaney","0.0","0.0","Ben-Hur","Snapper, The","ben-hur","snapper, the","0.0","0.0"
"RuleBasedMatcher","actors_111","golden_globes_2128","0.9333333333333332","","1961-01-01","1961-01-01","1961-01-01","1961-01-01","1.0","1.0","Burt Lancaster","['Jean Simmons', 'Burt Lancaster', 'Shirley Jones']","Burt Lancaster","['Jean Simmons', 'Burt Lancaster', 'Shirley Jones']","0.3333333333333333","0.3333333333333333","Elmer Gantry","Elmer Gantry","elmer gantry","elmer gantry","1.0","1.0"
"RuleBasedMatcher","actors_111","golden_globes_1331","0.0","","1961-01-01","1985-01-01","1961-01-01","1985-01-01","0.0","0.0","Burt Lancaster","Jeff Bridges","burt lancaster","jeff bridges","0.0","0.0","Elmer Gantry","John Carpenter's Starman","elmer gantry","john carpenter's starman","0.0","0.0"
"RuleBasedMatcher","actors_111","golden_globes_16","0.0","","1961-01-01","2011-01-01","1961-01-01","2011-01-01","0.0","0.0","Burt Lancaster","Kevin Spacey","burt lancaster","kevin spacey","0.0","0.0","Elmer Gantry","Casino Jack","elmer gantry","casino jack","0.0","0.0"
"RuleBasedMatcher","actors_111","golden_globes_1740","0.0","","1961-01-01","1976-01-01","1961-01-01","1976-01-01","0.0","0.0","Burt Lancaster","Ann-Margret","burt lancaster","ann-margret","0.0","0.0","Elmer Gantry","Tommy","elmer gantry","tommy","0.0","0.0"
"RuleBasedMatcher","actors_111","golden_globes_1815","0.0","","1961-01-01","1974-01-01","1961-01-01","1974-01-01","0.0","0.0","Burt Lancaster","Steve McQueen","burt lancaster","steve mcqueen","0.0","0.0","Elmer Gantry","Papillon","elmer gantry","papillon","0.0","0.0"
"RuleBasedMatcher","actors_111","golden_globes_1084","0.0","","1961-01-01","1990-01-01","1961-01-01","1990-01-01","0.0","0.0","Burt Lancaster","Pauline Collins","burt lancaster","pauline collins","0.0","0.0","Elmer Gantry","Shirley Valentine","elmer gantry","shirley valentine","0.0","0.0"
"RuleBasedMatcher","actors_111","golden_globes_654","0.0","","1961-01-01","1999-01-01","1961-01-01","1999-01-01","0.0","0.0","Burt Lancaster","['Miranda Richardson', 'Sam Neill', 'Helena Bonham Carter']","Burt Lancaster","['Miranda Richardson', 'Sam Neill', 'Helena Bonham Carter']","0.0","0.0","Elmer Gantry","Merlin","elmer gantry","merlin","0.0","0.0"
"RuleBasedMatcher","actors_111","golden_globes_1687","0.0","","1961-01-01","1977-01-01","1961-01-01","1977-01-01","0.0","0.0","Burt Lancaster","['Talia Shire', 'Sylvester Stallone']","Burt Lancaster","['Talia Shire', 'Sylvester Stallone']","0.0","0.0","Elmer Gantry","Rocky","elmer gantry","rocky","0.0","0.0"
"RuleBasedMatcher","actors_111","golden_globes_156","0.0","","1961-01-01","2008-01-01","1961-01-01","2008-01-01","0.0","0.0","Burt Lancaster","Denzel Washington","burt lancaster","denzel washington","0.0","0.0","Elmer Gantry","American Gangster","elmer gantry","american gangster","0.0","0.0"
"RuleBasedMatcher","actors_111","golden_globes_1492","0.0","","1961-01-01","1982-01-01","1961-01-01","1982-01-01","0.0","0.0","Burt Lancaster","['Liza Minnelli', 'Dudley Moore', 'John Gielgud']","Burt Lancaster","['Liza Minnelli', 'Dudley Moore', 'John Gielgud']","0.0","0.0","Elmer Gantry","Arthur","elmer gantry","arthur","0.0","0.0"
"RuleBasedMatcher","actors_111","golden_globes_1134","0.0","","1961-01-01","1989-01-01","1961-01-01","1989-01-01","0.0","0.0","Burt Lancaster","['Forest Whitaker', 'Diane Venora']","Burt Lancaster","['Forest Whitaker', 'Diane Venora']","0.0","0.0","Elmer Gantry","Bird","elmer gantry","bird","0.0","0.0"
"RuleBasedMatcher","actors_111","golden_globes_1612","0.0","","1961-01-01","1979-01-01","1961-01-01","1979-01-01","0.0","0.0","Burt Lancaster","['Robert De Niro', 'Meryl Streep', 'Christopher Walken']","Burt Lancaster","['Robert De Niro', 'Meryl Streep', 'Christopher Walken']","0.0","0.0","Elmer Gantry","Deer Hunter, The","elmer gantry","deer hunter, the","0.0","0.0"
"RuleBasedMatcher","actors_111","golden_globes_568","0.0","","1961-01-01","2000-01-01","1961-01-01","2000-01-01","0.0","0.0","Burt Lancaster","['Matt Damon', 'Jude Law']","Burt Lancaster","['Matt Damon', 'Jude Law']","0.0","0.0","Elmer Gantry","Talented Mr. Ripley, The","elmer gantry","talented mr. ripley, the","0.0","0.0"
"RuleBasedMatcher","actors_111","golden_globes_725","0.0","","1961-01-01","1997-01-01","1961-01-01","1997-01-01","0.0","0.0","Burt Lancaster","Nathan Lane","burt lancaster","nathan lane","0.0","0.0","Elmer Gantry","Birdcage, The","elmer gantry","birdcage, the","0.0","0.0"
"RuleBasedMatcher","actors_111","golden_globes_1926","0.0","","1961-01-01","1971-01-01","1961-01-01","1971-01-01","0.0","0.0","Burt Lancaster","Amanda Blake","burt lancaster","amanda blake","0.0","0.0","Elmer Gantry","Gunsmoke","elmer gantry","gunsmoke","0.0","0.0"
"RuleBasedMatcher","actors_111","golden_globes_724","0.0","","1961-01-01","1997-01-01","1961-01-01","1997-01-01","0.0","0.0","Burt Lancaster","['Tom Cruise', 'Cuba Gooding Jr.']","Burt Lancaster","['Tom Cruise', 'Cuba Gooding Jr.']","0.0","0.0","Elmer Gantry","Jerry Maguire","elmer gantry","jerry maguire","0.0","0.0"
"RuleBasedMatcher","actors_111","golden_globes_579","0.0","","1961-01-01","2000-01-01","1961-01-01","2000-01-01","0.0","0.0","Burt Lancaster","['Cameron Diaz', 'Catherine Keener']","Burt Lancaster","['Cameron Diaz', 'Catherine Keener']","0.0","0.0","Elmer Gantry","Being John Malkovich","elmer gantry","being john malkovich","0.0","0.0"
"RuleBasedMatcher","actors_111","golden_globes_661","0.0","","1961-01-01","1998-01-01","1961-01-01","1998-01-01","0.0","0.0","Burt Lancaster","Helena Bonham Carter","burt lancaster","helena bonham carter","0.0","0.0","Elmer Gantry","Wings Of The Dove, The","elmer gantry","wings of the dove, the","0.0","0.0"
"RuleBasedMatcher","actors_111","golden_globes_708","0.0","","1961-01-01","1998-01-01","1961-01-01","1998-01-01","0.0","0.0","Burt Lancaster","['Gary Sinise', 'Angelina Jolie', 'Mare Winningham']","Burt Lancaster","['Gary Sinise', 'Angelina Jolie', 'Mare Winningham']","0.0","0.0","Elmer Gantry","George Wallace","elmer gantry","george wallace","0.0","0.0"
"RuleBasedMatcher","actors_111","golden_globes_811","0.0","","1961-01-01","1995-01-01","1961-01-01","1995-01-01","0.0","0.0","Burt Lancaster","Jodie Foster","burt lancaster","jodie foster","0.0","0.0","Elmer Gantry","Nell","elmer gantry","nell","0.0","0.0"
"RuleBasedMatcher","actors_112","golden_globes_2114","0.611111111111111","1","1962-01-01","1962-01-01","1962-01-01","1962-01-01","1.0","1.0","Maximilian Schell","['Maximilian Schell', 'Judy Garland', 'Montgomery Clift']","Maximilian Schell","['Maximilian Schell', 'Judy Garland', 'Montgomery Clift']","0.3333333333333333","0.3333333333333333","Judgment at Nuremburg","Judgment at Nuremberg","judgment at nuremburg","judgment at nuremberg","0.5","0.5"
"RuleBasedMatcher","actors_112","golden_globes_1437","0.0","","1962-01-01","1983-01-01","1962-01-01","1983-01-01","0.0","0.0","Maximilian Schell","['Paul Newman', 'James Mason']","Maximilian Schell","['Paul Newman', 'James Mason']","0.0","0.0","Judgment at Nuremburg","Verdict, The","judgment at nuremburg","verdict, the","0.0","0.0"
"RuleBasedMatcher","actors_112","golden_globes_555","0.0","","1962-01-01","2001-01-01","1962-01-01","2001-01-01","0.0","0.0","Maximilian Schell","['Alec Baldwin', 'Brian Cox']","Maximilian Schell","['Alec Baldwin', 'Brian Cox']","0.0","0.0","Judgment at Nuremburg","Nuremberg","judgment at nuremburg","nuremberg","0.0","0.0"
"RuleBasedMatcher","actors_112","golden_globes_807","0.0","","1962-01-01","1996-01-01","1962-01-01","1996-01-01","0.0","0.0","Maximilian Schell","['James Woods', 'Shirley Knight', 'Henry Thomas']","Maximilian Schell","['James Woods', 'Shirley Knight', 'Henry Thomas']","0.0","0.0","Judgment at Nuremburg","Indictment: The McMartin Trial","judgment at nuremburg","indictment: the mcmartin trial","0.0","0.0"
"RuleBasedMatcher","actors_112","golden_globes_2207","0.0","","1962-01-01","1957-01-01","1962-01-01","1957-01-01","0.0","0.0","Maximilian Schell","Danny Kaye","maximilian schell","danny kaye","0.0","0.0","Judgment at Nuremburg","Court Jester, The","judgment at nuremburg","court jester, the","0.0","0.0"
"RuleBasedMatcher","actors_112","golden_globes_1481","0.0","","1962-01-01","1982-01-01","1962-01-01","1982-01-01","0.0","0.0","Maximilian Schell","Sally Field","maximilian schell","sally field","0.0","0.0","Judgment at Nuremburg","Absence Of Malice","judgment at nuremburg","absence of malice","0.0","0.0"
"RuleBasedMatcher","actors_112","golden_globes_1270","0.0","","1962-01-01","1987-01-01","1962-01-01","1987-01-01","0.0","0.0","Maximilian Schell","['Farrah Fawcett', 'Geraldine Page', 'Tom Conti']","Maximilian Schell","['Farrah Fawcett', 'Geraldine Page', 'Tom Conti']","0.0","0.0","Judgment at Nuremburg","Nazi Hunter: The Beate Klarsfeld Story","judgment at nuremburg","nazi hunter: the beate klarsfeld story","0.0","0.0"
"RuleBasedMatcher","actors_112","golden_globes_2146","0.0","","1962-01-01","1960-01-01","1962-01-01","1960-01-01","0.0","0.0","Maximilian Schell","['Lee Remick', 'Joseph Welch']","Maximilian Schell","['Lee Remick', 'Joseph Welch']","0.0","0.0","Judgment at Nuremburg","Anatomy Of a Murder","judgment at nuremburg","anatomy of a murder","0.0","0.0"
"RuleBasedMatcher","actors_112","golden_globes_430","0.0","","1962-01-01","2003-01-01","1962-01-01","2003-01-01","0.0","0.0","Maximilian Schell","Paul Newman","maximilian schell","paul newman","0.0","0.0","Judgment at Nuremburg","Road To Perdition","judgment at nuremburg","road to perdition","0.0","0.0"
"RuleBasedMatcher","actors_112","golden_globes_1342","0.0","","1962-01-01","1985-01-01","1962-01-01","1985-01-01","0.0","0.0","Maximilian Schell","Robin Williams","maximilian schell","robin williams","0.0","0.0","Judgment at Nuremburg","Moscow On The Hudson","judgment at nuremburg","moscow on the hudson","0.0","0.0"
"RuleBasedMatcher","actors_112","golden_globes_286","0.0","","1962-01-01","2006-01-01","1962-01-01","2006-01-01","0.0","0.0","Maximilian Schell","","maximilian schell","","0.0","0.0","Judgment at Nuremburg","Munich","judgment at nuremburg","munich","0.0","0.0"
"RuleBasedMatcher","actors_112","golden_globes_2255","0.0","","1962-01-01","1951-01-01","1962-01-01","1951-01-01","0.0","0.0","Maximilian Schell","Jos Ferrer","maximilian schell","jos ferrer","0.0","0.0","Judgment at Nuremburg","Cyrano De Bergerac","judgment at nuremburg","cyrano de bergerac","0.0","0.0"
