forbes_url,company,url,region,business_segment,asset_value,sales_figure
http://www.forbes.com/companies/financial-street-holdings/,Financial Street Holdings,http://www.forbes.com/companies/financial-street-holdings/,China,Real Estate,12600000000,3200000000
http://www.forbes.com/companies/luzerner-kantonalbank/,Luzerner Kantonalbank,http://www.forbes.com/companies/luzerner-kantonalbank/,Switzerland,Regional Banks,32000000000,700000000
http://www.forbes.com/companies/air-canada/,Air Canada,http://www.forbes.com/companies/air-canada/,Canada,Airline,8900000000,12000000000
http://www.forbes.com/companies/babcock-international-group/,Babcock International Group,http://www.forbes.com/companies/babcock-international-group/,United Kingdom of Great Britain and Northern Ireland,Business & Personal Services,5000000000,4900000000
http://www.forbes.com/companies/fraport/,Fraport,http://www.forbes.com/companies/fraport/,,Other Transportation,13100000000,3400000000
http://www.forbes.com/companies/dvb-bank/,DVB Bank,http://www.forbes.com/companies/dvb-bank/,,Regional Banks,31900000000,1000000000
http://www.forbes.com/companies/volksbank/,Volksbank,http://www.forbes.com/companies/volksbank/,Austria,Regional Banks,31600000000,1300000000
http://www.forbes.com/companies/yang-quan-coal-industry/,Yang Quan Coal Industry,http://www.forbes.com/companies/yang-quan-coal-industry/,China,Diversified Metals & Mining,5000000000,13100000000
http://www.forbes.com/companies/st-galler-kantonalbank/,St Galler Kantonalbank,http://www.forbes.com/companies/st-galler-kantonalbank/,Switzerland,Regional Banks,31300000000,700000000
http://www.forbes.com/companies/yuanta-financial-holding/,Yuanta Financial Holding,http://www.forbes.com/companies/yuanta-financial-holding/,"Taiwan, Province of China[a]",Investment Services,29100000000,1200000000
http://www.forbes.com/companies/metcash/,Metcash,http://www.forbes.com/companies/metcash/,Australia,Food Retail,4200000000,13100000000
http://www.forbes.com/companies/bank-of-iwate/,Bank of Iwate,http://www.forbes.com/companies/bank-of-iwate/,Japan,Regional Banks,31200000000,500000000
http://www.forbes.com/companies/orkla/,Orkla,http://www.forbes.com/companies/orkla/,Norway,Conglomerates,8600000000,5600000000
http://www.forbes.com/companies/tim-hortons/,Tim Hortons,http://www.forbes.com/companies/tim-hortons/,Canada,Restaurants,2300000000,3200000000
http://www.forbes.com/companies/alliant-energy/,Alliant Energy,http://www.forbes.com/companies/alliant-energy/,United States of America,Electric Utilities,11100000000,3300000000
http://www.forbes.com/companies/dixons-retail/,Dixons Retail,http://www.forbes.com/companies/dixons-retail/,United Kingdom of Great Britain and Northern Ireland,Computer & Electronics Retail,4900000000,13000000000
http://www.forbes.com/companies/nsk/,NSK,http://www.forbes.com/companies/nsk/,Japan,Other Industrial Equipment,9500000000,8500000000
http://www.forbes.com/companies/ackermans-van-haaren/,Ackermans & van Haaren,http://www.forbes.com/companies/ackermans-van-haaren/,Belgium,Investment Services,15000000000,900000000
http://www.forbes.com/companies/bank-danamon-indonesia/,Bank Danamon Indonesia,http://www.forbes.com/companies/bank-danamon-indonesia/,India,Regional Banks,15100000000,2500000000
http://www.forbes.com/companies/intercontinental-hotels/,InterContinental Hotels,http://www.forbes.com/companies/intercontinental-hotels/,United Kingdom of Great Britain and Northern Ireland,Hotels & Motels,3000000000,1900000000
http://www.forbes.com/companies/ingredion/,Ingredion,http://www.forbes.com/companies/ingredion/,United States of America,Food Processing,5400000000,6300000000
http://www.forbes.com/companies/tosoh/,Tosoh,http://www.forbes.com/companies/tosoh/,Japan,Diversified Chemicals,7100000000,7700000000
http://www.forbes.com/companies/nhpc/,NHPC,http://www.forbes.com/companies/nhpc/,India,Electric Utilities,12000000000,1100000000
http://www.forbes.com/companies/symetra-financial/,Symetra Financial,http://www.forbes.com/companies/symetra-financial/,United States of America,Life & Health Insurance,30500000000,2200000000
http://www.forbes.com/companies/fibi-holdings/,FIBI Holdings,http://www.forbes.com/companies/fibi-holdings/,Israel,Regional Banks,30400000000,1400000000
http://www.forbes.com/companies/sbi-holdings/,SBI Holdings,http://www.forbes.com/companies/sbi-holdings/,Japan,Investment Services,30400000000,2300000000
http://www.forbes.com/companies/laurentian-bank/,Laurentian Bank,http://www.forbes.com/companies/laurentian-bank/,Canada,Regional Banks,30200000000,1400000000
http://www.forbes.com/companies/ls-corp/,LS Corp,http://www.forbes.com/companies/ls-corp/,Korea (Republic of),Electrical Equipment,9500000000,10500000000
http://www.forbes.com/companies/bekb-bcbe/,BEKB-BCBE,http://www.forbes.com/companies/bekb-bcbe/,Switzerland,Regional Banks,30000000000,700000000
http://www.forbes.com/companies/city-national/,City National,http://www.forbes.com/companies/city-national/,United States of America,Regional Banks,29800000000,1200000000
http://www.forbes.com/companies/hero-motocorp/,Hero Motocorp,http://www.forbes.com/companies/hero-motocorp/,India,Recreational Products,1600000000,4200000000
http://www.forbes.com/companies/cst-brands/,CST Brands,http://www.forbes.com/companies/cst-brands/,United States of America,Specialty Stores,2300000000,12800000000
http://www.forbes.com/companies/aryzta/,Aryzta,http://www.forbes.com/companies/aryzta/,Switzerland,Food Processing,7600000000,6000000000
http://www.forbes.com/companies/edwards-lifesciences/,Edwards Lifesciences,http://www.forbes.com/companies/edwards-lifesciences/,United States of America,Medical Equipment & Supplies,2700000000,2000000000
http://www.forbes.com/companies/new-media-investment-group/,New Media Investment Group,http://www.forbes.com/companies/new-media-investment-group/,United States of America,,700000000,500000000
http://www.forbes.com/companies/pall/,Pall,http://www.forbes.com/companies/pall/,United States of America,Precision Healthcare Equipment,3500000000,2700000000
http://www.forbes.com/companies/silver-wheaton/,Silver Wheaton,http://www.forbes.com/companies/silver-wheaton/,Canada,Diversified Metals & Mining,4400000000,700000000
http://www.forbes.com/companies/dsv/,DSV,http://www.forbes.com/companies/dsv/,Denmark,Trucking,4300000000,8100000000
http://www.forbes.com/companies/amdocs/,Amdocs,http://www.forbes.com/companies/amdocs/,United States of America,Software & Programming,4900000000,3400000000
http://www.forbes.com/companies/ems-chemie-holding/,EMS-Chemie Holding,http://www.forbes.com/companies/ems-chemie-holding/,Switzerland,Specialized Chemicals,1800000000,2000000000
http://www.forbes.com/companies/securitas/,Securitas,http://www.forbes.com/companies/securitas/,Sweden,Business & Personal Services,5800000000,10100000000
http://www.forbes.com/companies/hanjin-shipping/,Hanjin Shipping,http://www.forbes.com/companies/hanjin-shipping/,Korea (Republic of),Other Transportation,10000000000,9400000000
http://www.forbes.com/companies/newcrest-mining/,Newcrest Mining,http://www.forbes.com/companies/newcrest-mining/,Australia,Diversified Metals & Mining,15700000000,3800000000
http://www.forbes.com/companies/yamanashi-chuo-bank/,Yamanashi Chuo Bank,http://www.forbes.com/companies/yamanashi-chuo-bank/,Japan,Regional Banks,28800000000,500000000
http://www.forbes.com/companies/kesko/,Kesko,http://www.forbes.com/companies/kesko/,Finland,Food Retail,6000000000,12400000000
http://www.forbes.com/companies/andritz/,Andritz,http://www.forbes.com/companies/andritz/,Austria,Other Industrial Equipment,7700000000,7600000000
http://www.forbes.com/companies/frontier-communications/,Frontier Communications,http://www.forbes.com/companies/frontier-communications/,United States of America,Telecommunications services,16600000000,4800000000
http://www.forbes.com/companies/oita-bank/,Oita Bank,http://www.forbes.com/companies/oita-bank/,Japan,Regional Banks,28700000000,500000000
http://www.forbes.com/companies/tongling-nonferrous-metals/,Tongling Nonferrous Metals,http://www.forbes.com/companies/tongling-nonferrous-metals/,China,Diversified Metals & Mining,7400000000,12400000000
http://www.forbes.com/companies/kimberly-clark-de-mexico/,Kimberly-Clark de Mexico,http://www.forbes.com/companies/kimberly-clark-de-mexico/,Mexico,Household/Personal Care,2300000000,2300000000
http://www.forbes.com/companies/kuwait-projects/,Kuwait Projects,http://www.forbes.com/companies/kuwait-projects/,Kuwait,Investment Services,28600000000,1600000000
http://www.forbes.com/companies/packaging-corp-amer/,Packaging Corp of America,http://www.forbes.com/companies/packaging-corp-amer/,United States of America,,5200000000,3700000000
http://www.forbes.com/companies/valiant-holding/,Valiant Holding,http://www.forbes.com/companies/valiant-holding/,Switzerland,Regional Banks,28600000000,600000000
http://www.forbes.com/companies/daelim-industrial/,Daelim Industrial,http://www.forbes.com/companies/daelim-industrial/,Korea (Republic of),Construction Services,10200000000,9000000000
http://www.forbes.com/companies/brunswick/,Brunswick,http://www.forbes.com/companies/brunswick/,United States of America,Recreational Products,2900000000,3900000000
http://www.forbes.com/companies/motor-oil/,Motor Oil,http://www.forbes.com/companies/motor-oil/,Greece,Oil & Gas Operations,3300000000,12300000000
http://www.forbes.com/companies/alliance-global-group/,Alliance Global Group,http://www.forbes.com/companies/alliance-global-group/,Philippines,Conglomerates,7300000000,2500000000
http://www.forbes.com/companies/hanesbrands/,Hanesbrands,http://www.forbes.com/companies/hanesbrands/,United States of America,Apparel/Accessories,4100000000,4600000000
http://www.forbes.com/companies/wanhua-chemical-group/,Wanhua Chemical Group,http://www.forbes.com/companies/wanhua-chemical-group/,China,Specialized Chemicals,4600000000,3200000000
http://www.forbes.com/companies/ncc-group/,NCC Group,http://www.forbes.com/companies/ncc-group/,Sweden,Construction Services,6000000000,8900000000
http://www.forbes.com/companies/akamai-technologies/,Akamai Technologies,http://www.forbes.com/companies/akamai-technologies/,United States of America,Computer Services,3000000000,1600000000
http://www.forbes.com/companies/awa-bank/,Awa Bank,http://www.forbes.com/companies/awa-bank/,Japan,Regional Banks,28000000000,700000000
http://www.forbes.com/companies/icade/,Icade,http://www.forbes.com/companies/icade/,France,Real Estate,14200000000,1900000000
http://www.forbes.com/companies/sinomach-automobile/,Sinomach Automobile,http://www.forbes.com/companies/sinomach-automobile/,China,,3800000000,12200000000
http://www.forbes.com/companies/sichuan-changhong-electric/,Sichuan Changhong Electric,http://www.forbes.com/companies/sichuan-changhong-electric/,China,,10000000000,9200000000
http://www.forbes.com/companies/towers-watson/,Towers Watson & Co.,http://www.forbes.com/companies/towers-watson/,United States of America,Business & Personal Services,5500000000,3500000000
http://www.forbes.com/companies/hanwha-chemical/,Hanwha Chemical,http://www.forbes.com/companies/hanwha-chemical/,Korea (Republic of),Diversified Chemicals,12100000000,7200000000
http://www.forbes.com/companies/acer/,Acer,http://www.forbes.com/companies/acer/,"Taiwan, Province of China[a]",Computer Hardware,6600000000,12100000000
http://www.forbes.com/companies/gpt-group/,GPT Group,http://www.forbes.com/companies/gpt-group/,Australia,Real Estate,8400000000,600000000
http://www.forbes.com/companies/aichi-bank/,Aichi Bank,http://www.forbes.com/companies/aichi-bank/,Japan,Regional Banks,27800000000,500000000
http://www.forbes.com/companies/total-access-communication/,Total Access Communication,http://www.forbes.com/companies/total-access-communication/,Thailand,Telecommunications services,3200000000,3100000000
http://www.forbes.com/companies/makita/,Makita,http://www.forbes.com/companies/makita/,Japan,Household/Personal Care,4900000000,3800000000
http://www.forbes.com/companies/osram-licht/,OSRAM Licht,http://www.forbes.com/companies/osram-licht/,,,6100000000,6900000000
http://www.forbes.com/companies/nippon-steel-trading/,Nippon Steel Trading,http://www.forbes.com/companies/nippon-steel-trading/,Japan,Diversified Metals & Mining,6300000000,12100000000
http://www.forbes.com/companies/jindal-steel-power/,Jindal Steel & Power,http://www.forbes.com/companies/jindal-steel-power/,India,Iron & Steel,10400000000,3500000000
http://www.forbes.com/companies/hyundai-wia/,Hyundai Wia,http://www.forbes.com/companies/hyundai-wia/,Korea (Republic of),Auto & Truck Parts,4600000000,6500000000
http://www.forbes.com/companies/toho-holdings/,Toho Holdings,http://www.forbes.com/companies/toho-holdings/,Japan,Pharmaceuticals,5900000000,12100000000
http://www.forbes.com/companies/vopak/,Vopak,http://www.forbes.com/companies/vopak/,Netherlands,Other Transportation,6600000000,1700000000
http://www.forbes.com/companies/china-fortune-land-development/,China Fortune Land Development,http://www.forbes.com/companies/china-fortune-land-development/,China,,10200000000,2900000000
http://www.forbes.com/companies/stericycle/,Stericycle,http://www.forbes.com/companies/stericycle/,United States of America,Healthcare Services,3900000000,2100000000
http://www.forbes.com/companies/shangri-la-asia/,Shangri-La Asia,http://www.forbes.com/companies/shangri-la-asia/,Hong Kong,Hotels & Motels,12900000000,2100000000
http://www.forbes.com/companies/range-resources/,Range Resources,http://www.forbes.com/companies/range-resources/,United States of America,Oil & Gas Operations,7300000000,1700000000
http://www.forbes.com/companies/western-refining/,Western Refining,http://www.forbes.com/companies/western-refining/,United States of America,Oil & Gas Operations,5500000000,10100000000
