mc_id,game_title,year_published,made_by,console,press_rating,player_rating,age_rating
metacritic_19822,Star Wars The Clone Wars: Republic Heroes,2009-01-01,Krome Studios,Xbox 360,43.0,6.4,T
metacritic_19823,Omerta: City of Gangsters,2013-01-01,"Kalypso,Haemimont Games",Xbox 360,43.0,3.5,T
metacritic_19824,ECW Anarchy Rulz,2000-01-01,Acclaim,PlayStation,43.0,5.7,E
metacritic_19825,Zathura,2005-01-01,High Voltage Software,PS2,43.0,3.3,E10+
metacritic_19826,Painkiller Redemption,2011-01-01,Eggtooth Team,PC,,3.4,M
metacritic_19827,G.I. Joe: The Rise of Cobra,2009-01-01,Double Helix Games,PS3,43.0,4.8,T
metacritic_19828,Myst,2008-01-01,Hoplite Research,DS,43.0,2.6,E
metacritic_19829,Pac-Man Party 3D,2011-01-01,Namco Bandai Games,3DS,43.0,4.7,E
metacritic_19830,Sonic the Hedgehog,2007-01-01,Sonic Team,PS3,43.0,4.6,E10+
metacritic_19831,America's Army: True Soldiers,2007-01-01,Red Storm Entertainment,Xbox 360,43.0,6.7,T
metacritic_19832,Surgeon Simulator: Experience Reality,2016-01-01,Bossa Studios,PS4,43.0,4.4,T
metacritic_19833,MLB Slugfest 20-04,2003-01-01,Handheld Games,Game Boy Advance,43.0,,E
metacritic_19834,Cruis'n  Exotica,2000-01-01,Gratuitous Games,Nintendo 64,43.0,7.2,E
metacritic_19835,Of Bird and Cage,2021-01-01,Capricia Productions,PC,43.0,6.9,
metacritic_19836,Dead Alliance,2017-01-01,"IllFonic,Maximum Games,Psyop",Xbox One,43.0,3.5,M
metacritic_19837,Aliens: Colonial Marines,2013-01-01,Gearbox Software,PS3,43.0,3.7,M
metacritic_19838,Rise of the Guardians,2012-01-01,"Torus Games,D3Publisher",Xbox 360,43.0,3.6,E10+
metacritic_19839,The Golden Compass,2007-01-01,Artificial Mind and Movement,DS,43.0,5.2,E10+
metacritic_19840,Yaiba: Ninja Gaiden Z,2014-01-01,"Spark Unlimited,comcept",PS3,43.0,4.5,M
metacritic_19841,"Harry Potter and the Deathly Hallows, Part 2",2011-01-01,EA Bright Light,PS3,43.0,5.5,T
metacritic_19842,Dead or Alive Xtreme 3: Fortune,2016-01-01,Team Ninja,PS4,43.0,7.6,
metacritic_19843,Farscape: The Game,2002-01-01,Red Lemon Studios,PC,43.0,,T
metacritic_19844,Star Wars The Clone Wars: Republic Heroes,2009-01-01,"LucasArts,Krome Studios",PS3,43.0,5.3,T
metacritic_19845,Backyard Wrestling 2: There Goes the Neighborhood,2004-01-01,Paradox Development,Xbox,43.0,,M
metacritic_19846,Naughty Bear,2010-01-01,Artificial Mind and Movement,PS3,43.0,5.9,T
metacritic_19847,Will of Steel,2005-01-01,Gameyus Interactive,PC,43.0,6.3,T
metacritic_19848,Jeremy McGrath Supercross 2000,2000-01-01,Acclaim,PlayStation,43.0,,E
metacritic_19849,Tron,2008-01-01,Backbone Entertainment,Xbox 360,43.0,7.0,E
metacritic_19850,Ben 10: Omniverse,2012-01-01,Vicious Cycle,Wii U,43.0,6.8,E10+
metacritic_19851,RollerCoaster Tycoon World,2016-01-01,Nvizzio Creations,PC,43.0,2.1,E
metacritic_19852,Funk of Titans,2015-01-01,A Crowd of Monsters,Xbox One,43.0,4.3,T
metacritic_19853,TMNT: Mutant Melee,2005-01-01,Konami Computer Entertainment Hawaii,Xbox,43.0,6.3,T
metacritic_19854,Bliss Island,2008-01-01,Pompom Software,Xbox 360,43.0,7.0,E
metacritic_19855,Hot Wheels: Beat That!,2007-01-01,Eutechnyx,Xbox 360,43.0,6.6,E
metacritic_19856,Gardening Mama 2: Forest Friends,2014-01-01,Racjin,3DS,43.0,7.4,E
metacritic_19857,Justice League Heroes,2006-01-01,Sensory Sweep,DS,43.0,6.3,E10+
metacritic_19858,Dynasty Warriors 6,2008-01-01,"Koei,Omega Force",PS2,43.0,7.2,T
metacritic_19859,Deadfall Adventures,2013-01-01,The Farm 51,Xbox 360,43.0,7.7,M
metacritic_19860,Asphalt 3D,2011-01-01,Gameloft,3DS,43.0,5.4,E10+
metacritic_19861,Justice League: Chronicles,2003-01-01,Full-Fat,Game Boy Advance,43.0,,E
metacritic_19862,Fast Draw Showdown,2010-01-01,"Digital Leisure Inc.,Digital Leisure",Wii,43.0,,T
metacritic_19863,NBA Live 14,2013-01-01,EA Sports,PS4,43.0,2.6,E
metacritic_19864,Transformers: Rise of the Dark Spark,2014-01-01,Edge of Reality,PS4,43.0,4.2,T
metacritic_19865,Air Conflicts: Vietnam,2013-01-01,"bitComposer Games,bitComposer",PC,43.0,3.1,T
metacritic_19866,Ice Age: Continental Drift - Arctic Games,2012-01-01,Activision,Xbox 360,43.0,6.4,E
metacritic_19867,Battle: Los Angeles,2011-01-01,Saber Interactive,PS3,43.0,3.9,T
metacritic_19868,Rengoku: The Tower of Purgatory,2005-01-01,Neverland,Playstation Portable,43.0,5.9,M
metacritic_19869,Naughty Bear,2010-01-01,Artificial Mind and Movement,Xbox 360,43.0,5.6,T
metacritic_19870,Furu Furu Park,2008-01-01,"Taito Corporation,505 Games",Wii,43.0,4.8,E10+
metacritic_19871,Enki,2015-01-01,Storm in a Teacup,PC,43.0,4.4,
metacritic_19872,Jeremy McGrath Supercross 2000,1999-01-01,Acclaim,Dreamcast,43.0,8.0,E
metacritic_19873,WWE 2K20,2019-01-01,Visual Concepts,PS4,43.0,1.7,T
metacritic_19874,Mindjack,2011-01-01,FeelPlus,Xbox 360,43.0,1.4,M
metacritic_19875,One Piece: Romance Dawn,2014-01-01,"Three Rings,Bandai Namco Games",3DS,42.0,6.6,T
metacritic_19876,Venetica,2011-01-01,Deck 13,Xbox 360,42.0,7.3,T
metacritic_19877,Ghostbusters: Sanctum of Slime,2011-01-01,Behavior Studios,PS3,42.0,3.4,E10+
metacritic_19878,The Legend of Alon D'ar,2001-01-01,Stormfront Studios,PS2,43.0,6.3,T
metacritic_19879,Iron Man,2008-01-01,Secret Level,PS3,42.0,6.0,T
metacritic_19880,Stormrise,2009-01-01,Creative Assembly,PC,42.0,4.9,M
metacritic_19881,Star Trek The Video Game,2013-01-01,Digital Extremes,Xbox 360,42.0,2.6,T
metacritic_19882,Touhou Kobuto V: Burst Battle,2017-01-01,CUBETYPE,PS4,42.0,3.5,T
metacritic_19883,Mission: Impossible: Operation Surma,2003-01-01,M4 Limited,Game Boy Advance,42.0,,T
metacritic_19884,Game Tycoon,2006-01-01,Tri Synergy,PC,42.0,3.3,E10+
metacritic_19885,Jazz and Faust,2002-01-01,Saturn+,PC,42.0,,T
metacritic_19886,Fear Effect Sedna,2018-01-01,Sushee,PC,42.0,5.2,M
metacritic_19887,Dino Island,2002-01-01,"Monte Cristo Multimedia,Monte Cristo",PC,42.0,7.5,E
metacritic_19888,G.I. Joe: The Rise of Cobra,2009-01-01,Double Helix Games,Xbox 360,42.0,4.8,T
metacritic_19889,Final Fight: Streetwise,2006-01-01,Secret Level,Xbox,42.0,7.2,M
metacritic_19890,ArchLord,2006-01-01,NHN Corporation,PC,42.0,5.9,T
metacritic_19891,The Elder Scrolls: Blades,2020-01-01,Bethesda Game Studios,Switch,42.0,2.6,T
metacritic_19892,The Sopranos: Road to Respect,2006-01-01,7 Studios,PS2,42.0,5.1,M
metacritic_19893,Time and Eternity,2013-01-01,"Image Epoch,Imageepoch",PS3,42.0,5.4,T
metacritic_19894,Nickelodeon Kart Racers,2018-01-01,"Bamtang,GameMill Entertainment",PS4,42.0,5.0,E
metacritic_19895,Block Factory,2012-01-01,Enjoy Gaming,3DS,42.0,5.3,E
metacritic_19896,MC Groovz Dance Craze,2004-01-01,Mad Catz,GameCube,42.0,6.8,E
metacritic_19897,Clash of the Titans: The Videogame,2010-01-01,Game Republic,Xbox 360,42.0,3.8,T
metacritic_19898,Bloodforge,2012-01-01,"Climax Group,Climax Studios",Xbox 360,42.0,7.3,M
metacritic_19899,Zumba Fitness: Join the Party,2010-01-01,"Pipeworks Software, Inc.",Xbox 360,42.0,5.5,E
metacritic_19900,Contra: Rogue Corps,2019-01-01,"Konami,Toylogic Inc.,Toylogic",Switch,42.0,4.8,M
metacritic_19901,Taxi Chaos,2021-01-01,"Team6 Game Studios,Lion Castle",PS4,42.0,6.6,E10+
metacritic_19902,Coraline,2009-01-01,"Papaya Studios,Papaya Studio",Wii,42.0,6.1,E10+
metacritic_19903,Hello Neighbor,2017-01-01,tinyBuild,Xbox One,42.0,4.5,E10+
metacritic_19904,Family Party: 30 Great Games,2008-01-01,Tamsoft,Wii,42.0,2.2,E10+
metacritic_19905,Brave: A Warrior's Tale,2009-01-01,Collision Studios,Xbox 360,42.0,4.2,E10+
metacritic_19906,Beyond the Law: The Third Wave,2004-01-01,Magnum Games,PC,42.0,4.2,T
metacritic_19907,Gleamlight,2020-01-01,DICO,Switch,42.0,2.5,
metacritic_19908,Turning Point: Fall of Liberty,2008-01-01,Spark Unlimited,PS3,42.0,5.4,T
metacritic_19909,Rock Revolution,2008-01-01,"Zoe Mode,HB Studios Multimedia",PS3,42.0,6.6,T
metacritic_19910,Steel Horizon,2007-01-01,"Climax Group,Climax Studios",DS,42.0,5.8,E10+
metacritic_19911,Go! Sports Skydiving,2008-01-01,Light Weight,PS3,42.0,4.0,E
metacritic_19912,Werewolf: The Apocalypse - Earthblood,2021-01-01,Cyanide,PS4,42.0,4.1,M
metacritic_19913,SPRay,2008-01-01,EKO Software,Wii,42.0,4.7,E10+
metacritic_19914,KURSK,2018-01-01,"Jujubee,Jujubee S.A.",PC,42.0,3.9,
metacritic_19915,Stranger (2007),2008-01-01,Fireglow,PC,42.0,4.5,T
metacritic_19916,CSI: Crime Scene Investigation: Fatal Conspiracy,2010-01-01,Telltale Games,Xbox 360,42.0,4.8,M
metacritic_19917,MX vs. ATV Supercross Encore,2015-01-01,Rainbow Studios,PS4,42.0,4.3,E
metacritic_19918,TMNT,2007-01-01,Ubisoft Quebec,DS,42.0,2.8,E10+
metacritic_19919,Hellboy: The Science of Evil,2008-01-01,Krome Studios,Playstation Portable,42.0,6.7,T
metacritic_19920,Xiaolin Showdown,2006-01-01,BottleRocket Entertainment,PS2,42.0,5.9,E10+
metacritic_19921,Prison Break: The Conspiracy,2010-01-01,ZootFly,PS3,42.0,4.2,T
metacritic_19922,Smashing Drive,2002-01-01,Namco,Xbox,42.0,,T
metacritic_19923,Star Trek: Shattered Universe,2004-01-01,Starsphere Interactive,PS2,42.0,8.3,E
metacritic_19924,Arcania: The Complete Tale,2013-01-01,Spellbound,PS3,42.0,4.6,T
metacritic_19925,ATV: Quad Power Racing,2000-01-01,Climax Group,PlayStation,42.0,4.5,E
metacritic_19926,Iron Man 2,2010-01-01,High Voltage Software,Wii,41.0,4.3,T
metacritic_19927,Winter Sports 2: The Next Challenge,2008-01-01,49Games,Xbox 360,41.0,,E
metacritic_19928,Tennis World Tour,2018-01-01,Bigben Interactive,Xbox One,42.0,1.8,E
metacritic_19929,Planet of the Apes,2001-01-01,Visiware Studios,PC,41.0,4.0,T
metacritic_19930,Spider-Man 2: The Game,2004-01-01,Fizz Factor,PC,42.0,4.1,E
metacritic_19931,Things on Wheels,2010-01-01,Load Inc.,Xbox 360,41.0,5.9,E
metacritic_19932,Deca Sports 3,2010-01-01,"Hudson,NATSUME ATARI Inc.",Wii,41.0,,E
metacritic_19933,Rugby 18,2017-01-01,Koch Media,PS4,41.0,3.6,E
metacritic_19934,25 to Life,2006-01-01,"Ritual Entertainment,Avalanche Software",Xbox,41.0,7.3,M
metacritic_19935,Arcania: Fall of Setarrif,2011-01-01,Spellbound,PC,41.0,2.0,T
metacritic_19936,Wayward Manor,2014-01-01,Moonshark,PC,41.0,4.4,
metacritic_19937,Mana Khemia: Student Alliance,2009-01-01,Gust,Playstation Portable,41.0,6.6,E10+
metacritic_19938,Legacy: Dark Shadows,2004-01-01,Razbor Studios,PC,41.0,3.6,T
metacritic_19939,Iron Man 2,2010-01-01,Sega Studios San Francisco,Xbox 360,41.0,5.8,T
metacritic_19940,Cyberball 2072,2007-01-01,Digital Eclipse,Xbox 360,41.0,8.1,E
metacritic_19941,Damnation,2009-01-01,Blue Omega,PC,41.0,4.2,M
metacritic_19942,XIII (Remake),2020-01-01,PlayMagic Ltd,PS4,41.0,3.4,M
metacritic_19943,Emergency Heroes,2008-01-01,"Ubisoft Barcelona,Ubisoft Reflections",Wii,41.0,5.4,E10+
metacritic_19944,Transformers: Cybertron Adventures,2010-01-01,Next Level Games,Wii,41.0,6.3,T
metacritic_19945,Timeline (2000),2000-01-01,Timeline Computer Entertainment,PC,41.0,5.1,E
metacritic_19946,Rally Challenge 2000,2000-01-01,Europress,Nintendo 64,41.0,6.6,E
metacritic_19947,Alien Blast: The Encounter,2004-01-01,Made by Kiddies,PC,41.0,3.9,T
metacritic_19948,GT Pro Series,2006-01-01,MTO,Wii,41.0,4.7,E
metacritic_19949,The Golden Compass,2007-01-01,Shiny Entertainment,Xbox 360,41.0,4.3,E10+
metacritic_19950,One Way Trip,2016-01-01,Beret Applications LLC,PS4,41.0,4.3,M
metacritic_19951,JASF: Jane's Advanced Strike Fighters,2011-01-01,Trickstar Games,PS3,41.0,4.6,T
metacritic_19952,Wacky Races: Crash & Dash,2008-01-01,Farmind Ltd,DS,41.0,6.0,E
metacritic_19953,7554,2012-01-01,Emobi Games,PC,41.0,7.3,
metacritic_19954,Seduce Me,2013-01-01,,PC,41.0,3.3,AO
metacritic_19955,Gungrave VR,2018-01-01,IGGYMOB,PS4,41.0,4.2,T
metacritic_19956,Robot Arena,2001-01-01,Gabriel Interactive,PC,41.0,7.0,E
metacritic_19957,Taito Legends Power-Up,2007-01-01,Empire Oxford,Playstation Portable,41.0,8.0,E
metacritic_19958,Rapala Tournament Fishing!,2006-01-01,MagicWand,Wii,41.0,5.3,E
metacritic_19959,Brigade E5: New Jagged Union,2006-01-01,Apeiron,PC,41.0,6.8,M
metacritic_19960,DARK (2013),2013-01-01,"Kalypso,Realmforge Studios",PC,41.0,4.2,M
metacritic_19961,MotionSports Adrenaline,2011-01-01,Ubisoft Vancouver,Xbox 360,41.0,6.4,E
metacritic_19962,"Harry Potter and the Deathly Hallows, Part 1",2010-01-01,Electronic Arts,Wii,41.0,4.7,T
metacritic_19963,Lets Fish! Hooked On,2013-01-01,SIMS,PlayStation Vita,41.0,6.5,E
metacritic_19964,American Idol,2003-01-01,Hothouse Creations,PS2,41.0,5.2,E
metacritic_19965,Street Power Soccer,2020-01-01,SFL Interactive,PS4,41.0,,E
metacritic_19966,Turtle Tale,2014-01-01,Saturnine Games,3DS,41.0,,E
metacritic_19967,Dragon's Lair,2012-01-01,"Digital Leisure Inc.,Digital Leisure",Xbox 360,41.0,6.0,E10+
metacritic_19968,Duke Nukem: Manhattan Project,2010-01-01,3D Realms,Xbox 360,41.0,7.0,M
metacritic_19969,Babylon's Fall,2022-01-01,PlatinumGames,PlayStation 5,41.0,2.1,T
metacritic_19970,Street Supremacy,2006-01-01,Genki,Playstation Portable,41.0,7.3,E
metacritic_19971,101-in-1 Sports Party Megamix,2011-01-01,Nordcurrent,Wii,41.0,,E10+
metacritic_19972,0 Day Attack on Earth,2009-01-01,Gulti,Xbox 360,41.0,4.4,E10+
metacritic_19973,Testament: The Order of High-Human,2023-01-01,Fairyship Games,PC,41.0,6.9,
metacritic_19974,Dollhouse,2019-01-01,"Creazn,Soedesco",PS4,41.0,4.4,M
metacritic_19975,Clash of the Titans: The Videogame,2010-01-01,Game Republic,PS3,41.0,2.2,T
metacritic_19976,007 Legends,2012-01-01,"Eurocom Entertainment Software,Eurocom",PS3,41.0,4.1,T
metacritic_19977,Mall Tycoon,2002-01-01,"Holistic Design, Inc.",PC,41.0,4.7,E
metacritic_19978,Slain!,2016-01-01,Wolf Brew Games,PC,40.0,5.3,
metacritic_19979,Iron Man 2,2010-01-01,Sega Studios San Francisco,PS3,41.0,5.1,T
metacritic_19980,Way of the Dogg,2013-01-01,Echo Peak,Xbox 360,41.0,3.0,T
metacritic_19981,Star Trek: Shattered Universe,2004-01-01,Starsphere Interactive,Xbox,41.0,3.9,E
metacritic_19982,Delta Force: Xtreme 2,2009-01-01,NovaLogic,PC,40.0,5.0,T
metacritic_19983,Alekhine's Gun,2016-01-01,Maximum Games,PC,40.0,4.7,
metacritic_19984,Nickelodeon Kart Racers,2018-01-01,"Bamtang,Maximum Games",Switch,41.0,4.8,E
metacritic_19985,Naval Assault: The Killing Tide,2010-01-01,Artech Studios,Xbox 360,40.0,4.4,T
metacritic_19986,WWII Aces,2008-01-01,Arcade Moon,Wii,41.0,5.4,T
metacritic_19987,Evil Dead: Hail to the King,2001-01-01,Heavy Iron Studios,PC,40.0,5.1,M
metacritic_19988,Tank Beat,2007-01-01,MileStone Inc.,DS,40.0,5.4,E10+
metacritic_19989,4PM,2014-01-01,Bojan Brbora,PC,41.0,4.2,
metacritic_19990,The Polar Express,2004-01-01,Blue Tongue Entertainment,GameCube,40.0,4.5,E
metacritic_19991,Ace Banana,2016-01-01,TVR,PS4,40.0,4.3,E10+
metacritic_19992,Chronus Arc,2015-01-01,"Kemco,Hit-Point Co., Ltd.",3DS,40.0,6.1,E10+
metacritic_19993,The Chaos Engine (2013),2013-01-01,Abstraction Games,PC,40.0,7.5,
metacritic_19994,Around the World in 80 Days,2004-01-01,Saffire,Game Boy Advance,40.0,6.3,E
metacritic_19995,Ducati World Racing Challenge,2001-01-01,Attention To Detail,Dreamcast,40.0,6.8,E
metacritic_19996,Protothea,2008-01-01,"Digital Builders,Sabarasa Entertainment",Wii,40.0,,E
metacritic_19997,Emergency Mayhem,2008-01-01,Supersonic Software,Wii,40.0,4.3,T
metacritic_19998,Underground Pool,2007-01-01,FrontLine Studios,DS,40.0,,E
metacritic_19999,Dr. Seuss' The Cat in the Hat,2003-01-01,Digital Eclipse,Game Boy Advance,40.0,,E
metacritic_20000,Space Raiders,2004-01-01,Taito Corporation,GameCube,40.0,5.8,T
metacritic_20001,DRIV3R,2005-01-01,Reflections Interactive,PC,40.0,3.7,M
metacritic_20002,Made Man: Confessions of the Family Blood,2007-01-01,Silverback Studios,PC,40.0,6.0,M
metacritic_20003,Screwjumper!,2007-01-01,Frozen Codebase,Xbox 360,40.0,3.4,E10+
metacritic_20004,Adventure Time: Explore the Dungeon Because I DON'T KNOW!,2013-01-01,WayForward,PS3,40.0,4.0,E10+
metacritic_20005,Xiaolin Showdown,2006-01-01,BottleRocket Entertainment,Xbox,40.0,,E10+
metacritic_20006,ShellShock 2: Blood Trails,2009-01-01,Rebellion,PC,40.0,5.3,M
metacritic_20007,Adventure Time: Explore the Dungeon Because I DON'T KNOW!,2013-01-01,WayForward,Wii U,40.0,5.7,E10+
metacritic_20008,Psychotoxic,2005-01-01,NuClearVision,PC,40.0,4.1,M
metacritic_20009,Freedom: First Resistance,2000-01-01,Red Storm Entertainment,PC,40.0,4.0,T
metacritic_20010,Escape Dead Island,2014-01-01,"Fatshark AB,Fatshark",PS3,40.0,3.2,M
metacritic_20011,Eureka Seven Vol. 2: The New Vision,2007-01-01,Namco Bandai Games America,PS2,40.0,7.6,T
metacritic_20012,MTV Sports: Skateboarding featuring Andy Macdonald,2000-01-01,Darkblack,PlayStation,40.0,,E
metacritic_20013,Farming Simulator,2013-01-01,Giants Software,PS3,40.0,2.9,E
metacritic_20014,The Warriors: Street Brawl,2009-01-01,CXTM,Xbox 360,40.0,6.4,T
metacritic_20015,Freestyle Street Soccer,2004-01-01,Silicon Dreams,Xbox,40.0,,T
metacritic_20016,Painkiller: Hell & Damnation,2013-01-01,The Farm 51,PS3,40.0,6.4,M
metacritic_20017,Blood Drive,2010-01-01,Sidhe Interactive,Xbox 360,40.0,5.9,M
metacritic_20018,Family Guy: Back to the Multiverse,2012-01-01,Heavy Iron Studios,PS3,40.0,6.5,M
metacritic_20019,The Golden Compass,2007-01-01,Shiny Entertainment,PS3,40.0,4.8,E10+
metacritic_20020,Brain Boost: Gamma Wave,2006-01-01,"Interchannel,HuneX",DS,40.0,,E
metacritic_20021,Prison Break: The Conspiracy,2010-01-01,ZootFly,Xbox 360,40.0,4.8,T
metacritic_20022,Inner Chains,2017-01-01,Telepaths Tree,PC,40.0,4.9,
metacritic_20023,Scourge: Outbreak,2013-01-01,Tragnarion Studios,Xbox 360,40.0,6.7,M
metacritic_20024,Zatch Bell! Mamodo Fury,2006-01-01,Mechanic Arms,PS2,40.0,7.8,T
metacritic_20025,Dragon Ball Z: Taiketsu,2003-01-01,Webfoot Technologies,Game Boy Advance,40.0,5.9,T
metacritic_20026,Tamarin,2020-01-01,Chameleon Games,PS4,40.0,6.6,E10+
metacritic_20027,Battle: Los Angeles,2011-01-01,Saber Interactive,Xbox 360,39.0,4.6,T
metacritic_20028,MotionSports,2010-01-01,Ubisoft Milan,Xbox 360,40.0,4.0,T
metacritic_20029,Real Steel,2011-01-01,Yuke's,Xbox 360,40.0,6.9,E10+
metacritic_20030,Montague's Mount,2013-01-01,Polypusher Studios,PC,39.0,5.0,
metacritic_20031,The Cursed Crusade,2011-01-01,Kylotonn,Xbox 360,39.0,4.5,M
metacritic_20032,Soldier Elite,2006-01-01,Metropolis Software,PC,40.0,4.5,M
metacritic_20033,SuperPower,2002-01-01,GolemLabs,PC,39.0,3.8,E
metacritic_20034,Looney Tunes: Acme Arsenal,2007-01-01,Red Tribe,Xbox 360,40.0,7.1,E10+
metacritic_20035,Torino 2006 - the Official Video Game of the XX Olympic Winter Games,2006-01-01,49Games,PS2,39.0,7.3,E
metacritic_20036,Air Raid: This Is Not a Drill!,2003-01-01,Made by Kiddies,PC,39.0,6.5,T
metacritic_20037,Fantastic Four: Rise of the Silver Surfer,2007-01-01,7 Studios,Wii,39.0,5.9,T
metacritic_20038,Drive Girls,2017-01-01,Tamsoft,PlayStation Vita,39.0,5.7,T
metacritic_20039,Ultimate Beach Soccer,2003-01-01,Pam Development,Xbox,39.0,6.8,E
metacritic_20040,Deep Black: Reloaded,2012-01-01,Biart,PC,39.0,3.7,
metacritic_20041,Charlie and the Chocolate Factory,2005-01-01,"High Voltage Software,Backbone Entertainment",GameCube,39.0,3.2,E
metacritic_20042,Pocket Racers,2006-01-01,"Konami,Blade Interactive",Playstation Portable,39.0,,E
metacritic_20043,25 to Life,2006-01-01,"Ritual Entertainment,Avalanche Software",PC,39.0,5.1,M
metacritic_20044,Troll and I,2017-01-01,Maximum Games,PS4,39.0,4.4,T
metacritic_20045,Turning Point: Fall of Liberty,2008-01-01,Spark Unlimited,PC,39.0,4.4,T
metacritic_20046,Senran Kagura Reflexions,2018-01-01,Honey Parade Games,Switch,39.0,7.7,M
metacritic_20047,Army Men: Green Rogue,2001-01-01,3DO,PS2,39.0,4.7,T
metacritic_20048,The Polar Express,2004-01-01,Blue Tongue,PS2,39.0,6.3,E
metacritic_20049,Coffeetime Crosswords,2008-01-01,"Voltex, Inc.",Xbox 360,39.0,3.4,E
metacritic_20050,Wacky Races: Crash & Dash,2008-01-01,Eidos Sweden,Wii,39.0,6.2,E
metacritic_20051,RollerCoaster Tycoon 3D,2012-01-01,n-Space,3DS,39.0,2.6,E
metacritic_20052,Brain Boost: Beta Wave,2006-01-01,"Interchannel,HuneX",DS,39.0,2.5,E
metacritic_20053,Doctor Who: The Eternity Clock,2012-01-01,Supermassive Games,PS3,39.0,6.8,E10+
metacritic_20054,Hello Neighbor,2018-01-01,tinyBuild,Switch,39.0,3.9,E10+
metacritic_20055,Raven Squad: Operation Hidden Dagger,2009-01-01,Atomic Motion,PC,39.0,3.1,T
metacritic_20056,Family Guy: Back to the Multiverse,2012-01-01,Heavy Iron Studios,Xbox 360,39.0,4.9,M
metacritic_20057,Thor: God of Thunder,2011-01-01,Liquid Entertainment,PS3,39.0,4.5,T
metacritic_20058,Charlie and the Chocolate Factory,2005-01-01,"High Voltage Software,Backbone Entertainment",Xbox,39.0,2.0,E
metacritic_20059,Onechanbara: Bikini Samurai Squad,2009-01-01,Tamsoft,Xbox 360,39.0,6.4,M
metacritic_20060,Tony Hawk's Motion,2008-01-01,Creat Studios,DS,39.0,,E
metacritic_20061,AnaCapri: The Dream,2007-01-01,S&G Software,PC,39.0,4.2,E10+
metacritic_20062,25 to Life,2006-01-01,"Ritual Entertainment,Avalanche Software",PS2,39.0,5.0,M
metacritic_20063,Remothered: Broken Porcelain,2020-01-01,Stormind Games,PC,39.0,6.6,M
metacritic_20064,Ju-on: The Grudge,2009-01-01,FeelPlus,Wii,39.0,5.5,M
metacritic_20065,R.I.P.D. The Game,2013-01-01,Old School Games,Xbox 360,39.0,3.4,T
metacritic_20066,"Monsters, Inc. Scream Arena",2002-01-01,Radical Entertainment,GameCube,39.0,5.9,E
metacritic_20067,Realms of Ancient War,2012-01-01,Wizarbox,PC,39.0,4.5,T
metacritic_20068,The Mummy: Tomb of the Dragon Emperor,2008-01-01,"Eurocom Entertainment Software,Eurocom",Wii,39.0,6.4,T
metacritic_20069,Inkheart,2009-01-01,"DreamCatcher Interactive,Dreamcatcher",DS,39.0,1.8,E
metacritic_20070,The Deer God,2017-01-01,Cinopt Studios LLC,Switch,39.0,2.5,T
metacritic_20071,Cartoon Network Racing,2006-01-01,Eutechnyx,PS2,39.0,7.3,E
metacritic_20072,Putty Squad,2014-01-01,System 3,PS4,38.0,3.0,E10+
metacritic_20073,Resident Evil: Survivor,2000-01-01,Capcom,PlayStation,39.0,6.2,M
metacritic_20074,Tony Hawk's Pro Skater 5,2015-01-01,Robomodo,Xbox One,39.0,2.1,T
metacritic_20075,Alone in the Dark,2008-01-01,Hydravision,Wii,39.0,4.5,M
metacritic_20076,Pacific Rim,2013-01-01,Yuke's,Xbox 360,39.0,4.7,E10+
metacritic_20077,Universal Studios Theme Parks Adventure,2001-01-01,Kemco,GameCube,39.0,3.2,T
metacritic_20078,CrossfireX,2022-01-01,Smilegate,Xbox Series X,38.0,3.3,M
metacritic_20079,Turn It Around,2007-01-01,"Taito Corporation,505 Games",DS,39.0,,E
metacritic_20080,Burnout Legends,2005-01-01,Visual Impact,DS,38.0,5.9,E
metacritic_20081,Star Wars: Flight of the Falcon,2003-01-01,Pocket Studios,Game Boy Advance,39.0,5.9,E
metacritic_20082,Umbrella Corps,2016-01-01,Capcom,PS4,38.0,2.4,M
metacritic_20083,Battle: Los Angeles,2011-01-01,Saber Interactive,PC,38.0,3.2,T
