id,name,artist,tracks_track-name
lastfm-9393,Beyond  Infinite: The Assembly of God,Light Bearer,Beyond The Infinite: The Assembly of God
lastfm-9394,Resurrection,S. Stories,
lastfm-9395,Last Train to Nowhere,Meho,
lastfm-9396,[explicit] Outside the Box,Lyre l. temps,"['Welcome', 'The Mission', 'Rob the Banker', 'Going On (feat. Beat Assailant)', 'Beautiful Day', 'Looking Like This', 'Souvenirs', 'New York City', 'Word Up', 'Swing Machine', ""Rock'n Roll"", 'Goodbye']"
lastfm-9397,Trouble Life,PetAMAN,
lastfm-9398,FULL COLORS,Casiopea,FIGHT MAN
lastfm-9399,Into The Wild,Halestorm,"['Scream', 'I Am the Fire', 'Amen', 'Dear Daughter', 'New Modern Love', 'Mayhem', 'Bad Girls World', 'Gonna Get Mine', 'The Reckoning', 'Apocalyptic', 'What Sober CouldnÃ¢â‚¬â„¢t Say', 'I Like It Heavy', 'Jump the Gun', 'Unapologetic']"
lastfm-9400,*popular* The Complete Recordings of Ira Louvin,I. Louvin,
lastfm-9401,Goblin King,King Goblin,"['Redrum', ""From Dusk 'til You Die"", 'Equosys', 'Tower Of Desire', ""Devil's Formula"", 'BOILED AGAIN (BORN TO RIDE)', 'Motordead']"
lastfm-9402,Future Perfect,W. Out West,"['Future Perfect', 'Future Perfect (Henry Saiz Remix)']"
lastfm-9403,Metropolis Pt. 2: Scenes from  Memory,Dream Theater,
lastfm-9404,Beyond the Grave EP,Rezurex,
lastfm-9405,Beyond Measure,Jeremy C.,"['What It Means', 'Beyond Measure', 'Let It Fade', 'No Matter What', 'Take a Little Time', 'Everything', 'I Am Nothing', 'Give You Glory', 'Give Me Jesus']"
lastfm-9406,(The  Who Shot) Liberty Valance,Gene Pitney,
lastfm-9407,Shallow Grave,Temtris,"['Captured', 'The Entity', 'Forever Haunted']"
lastfm-9408,The Disintegration  II,W. Basinski,"['dlp 2.2', 'dlp 3']"
lastfm-9409,Below And Beyond,Black Oath,
lastfm-9410,Resurrection,Tomsize,
lastfm-9411,In The Middle Of Nowhere - The 4th Album,Modern Talking,
lastfm-9412,Gentlemen (original motion picture jazz tracks),J. Kullhammar,
lastfm-9413,A Contraluz,Luz Casal,"['Un pedazo de cielo', 'Se verÃƒÂ¡', 'Todo Va Bien', 'Es por ti', 'Tal para cual', 'Que DÃƒÂ\xada es Hoy', 'Es mejor que te vayas', 'Piensa en mÃƒÂ\xad']"
lastfm-9414,Hypnotized (Markus Schulz Mixes),Paul Oakenfold,
lastfm-9415,Electronics,B. Divider,
lastfm-9416,Trilogy,"Emerson, Lake .",
lastfm-9417,On And On,Sellorekt/LA D.,
lastfm-9418,"Spirit, The Water, And The Blood",274,
lastfm-9419,Album: Back To Black,2BiC,
lastfm-9420,Strange Enchantment,B. McGuffie,
lastfm-9421,Four Years  Nowhere,Angry A.,
lastfm-9422,"The Broken, The Beggar, The Thief",Penny Police,"['Oh Lord', 'Slow Down Sofie', 'Up Here', 'All That Stuff', 'Save Me A Coin', 'So Blow The Winds', 'As Long As You Watch My Heart', 'Was That It?', 'With All The Best', 'Superman LetÃ¢â‚¬â„¢s Fly', 'What if Life DoesnÃ¢â‚¬â„¢t Kill You?', 'The Broken, The Beggar, The Thief']"
lastfm-9423,Thin Ice  Confessions,Psidream,
lastfm-9424,Daydreamin',Johnny Mathis,
lastfm-9425,Tragedy,B. Gees,
lastfm-9426,Songs For  Voodoo Wedding,7Horse,"['Flying High (With No ID)', 'A Friend In Weed', 'Carousel Bar']"
lastfm-9427,Butterfly,Special E.,"['Cruise Control', 'Butterfly', ""Everyone's A Star"", 'Cinnamon', 'On The Sly', 'Two Hearts', 'Stay A While', 'Fantasia Blue', 'If Only', 'Much Too Soon', ""For Cryin' Out Loud"", 'Katalin', 'Cruise Control', 'Butterfly', ""Everyone's A Star"", 'Cinammon', 'On The Sly', 'Two Hearts', 'Stay A While', 'Fantasia Blue', 'If Only', 'Much Too Soon', ""For Cryin' Out Loud"", 'Katalin']"
lastfm-9428,*popular* Tourist In Paradise,Cleve Francis,"['Love Light', 'You Do My Heart Good', 'Feathers', 'How Can I Hold You', 'Happy', 'The Tip Of My Fingers', 'Rock Solid', ""You're The Reason They Write Love Songs"", 'Those Were The Days-These Are Nights', 'Tourist In Paradise']"
lastfm-9429,In the Meantime,Lyquin,
lastfm-9430,Human Tragedies Every Day,Noostrak,"['Human Tragedies...', 'A Foe Of The Flesh', 'And The Abyss Stood Mute', 'Within The Felon Endearment', 'Beneath The Throes Of Sleep', 'The Bonds']"
lastfm-9431,To Nowhere,A. Backwards,
lastfm-9432,Empires,Hillsong United,"['Here Now (Madness)', 'Say The Word', 'Heart Like Heaven', 'Touch the Sky', 'Street Called Mercy', 'When I Lost My Heart To You (Hallelujah)', 'Even When It Hurts (Praise Song)', 'Prince Of Peace', 'Empires', 'Rule', 'Captain', 'Closer Than You Know']"
lastfm-9433,The Remedy (I Won't Worry),Jason Mraz,
lastfm-9434,- new - THE SINGLES ALBUM,Bad Manners,
lastfm-9435,The Singles 81 Ã¢â€ â€™ 85,Depeche M.,
lastfm-9436,Surrogate Sigma -  Ukrainian Baroque Empire Style,Surrogate Sigma,
lastfm-9437,fallen Grace,The Archetype,"['The Fall', 'Parasites', 'Ghost', 'Ethereal', 'Blinded by sand', 'Twisted visions', 'Rise Again', 'Memoria']"
lastfm-9438,Bridge Over Troubled,Simon .,
lastfm-9439,The Great Escape (Rockumentary  2),Zinatra,
lastfm-9440,[explicit] No More Shall We Part,Nick Cave,
lastfm-9441,Contrasts,P. Scott Lewis,"['Night Lights', 'Beaming Contrasts: With Convicition', 'Beaming Contrasts: Floating: Agressive', 'Little Trio', 'Through The Mountain: Facing The Sea', 'Through The Mountain: Toccata']"
lastfm-9442,Don't Let Go The Coat,T. Who,
lastfm-9443,The Singles 8185,Depeche M.,"['Dreaming of Me', 'New Life', ""Just Can't Get Enough"", 'See You', 'The Meaning of Love', 'Leave in Silence', 'Get The Balance Right', 'Everything Counts', 'Love In Itself', 'People Are People', 'Master and Servant', 'Blasphemous Rumours', 'Somebody', 'Shake the Disease', ""It's Called a Heart"", 'Photographic (Some Bizzare Version)', ""Just Can't Get Enough (Schizo mix)""]"
lastfm-9444,Album: Hell on Earth,V. Slaughter,
lastfm-9445,The  Escape 2,Zach Farlow,
lastfm-9446,Spirits,Matstubs,
lastfm-9447,Fallen,Burzum,"['Fra verdenstreet', 'Jeg faller', 'Valen', 'Vanvidd', 'Enhver til sitt', 'Budstikken', 'Til Hel og tilbake igjen']"
lastfm-9448,The Greatest Songs  By Smokey Robinson,S. Robinson,
lastfm-9449,Scape One -  Spirits Within,Scape One,
lastfm-9450,The Future...It  Never Be The Same,Scape One,
lastfm-9451,Contra,Enanitos V.,"['Conciencia contra reloj', 'La luz del rÃƒÂ\xado', 'Simulacro de tensiÃƒÂ³n', 'SÃƒÂ³lo Dame Otra Oportunidad', 'Solo Dame Otra Oportunidad', 'Luchas de Poder', 'Es una mÃƒÂ¡quina', 'Algo termino mal']"
lastfm-9452,Primitive,E. Cook,"['War Horse', 'Revelator', 'High in the Morning', ""Won't Be Long"", 'Be Your Fool', 'Swing a Little Harder', 'Tall & Twisted', 'The Great Southern Love Kill', 'Amphetamine Saint', 'Primitive Son', 'Burying Ground']"
lastfm-9453,Album: Strength Beyond Fear,Coilcry,"['Ants Will Drink Our Oceans Dry', 'Part of the Game', 'C.A.C.', 'Lucid Vision', 'Born Underwater', 'Mental Fix', 'Wisdom Tells You Lies', 'Trapper Murphy', 'Strength Beyond Fear', 'Leadership', 'Collapse of the Mighty']"
lastfm-9454,Stoned  An Electronic Symphony,Gunner MÃƒÂ¸ller Pedersen,"['Stoned - An Electronic Symphony Part 1', 'Stoned - An Electronic Symphony Part 2']"
lastfm-9455,of the Day The Best of Judy Collins,Judy Collins,
lastfm-9456,Spirits,Modulation,"['Spirits (Cosmicman Radio Edit)', 'Spirits (Cosmicman Remix)', 'Spirits (Original Mix)', 'Spirits (Beat Pusher Remix)', 'Spirits (Slusnik Luna Remix)']"
lastfm-9457,[explicit] Nightmare,Alryk,
lastfm-9458,Dangerous,ellee ven,"['Here', ""Sorry's Not Enough"", 'Hold On to Me', 'What Am I Running From', 'Dangerous Diversion', 'Just Another Thing', 'Uncover You (Remix)', 'Further Away', 'Sunset Hip Hop (Remix)', 'Meltdown', 'Encore']"
lastfm-9459,Feel  Spirit,Join Together Gospelchor,
lastfm-9460,The Dance of  Elves,Windwalker,
lastfm-9461,Anxiety  Descending,K. MogiÃ…â€š,
lastfm-9462,Another One,Money B.,
lastfm-9463,Morning,Incubus (2),
lastfm-9464,Dreamland,Lori Spee,
lastfm-9465,Eu Fadista Me Confesso,Manuel d. Almeida,"['Foi Um Bem Conhecer-te', 'Fado Bailado', 'Voz Do Tejo', 'MÃƒÂ£os Cheias De Amor', 'Eu Fadista Me Confesso', 'Fado Dos Sonhos', 'No Azul De Um Azulejo', 'Quero Cantar', 'Fado Meia Noite']"
lastfm-9466,Every Breath You Take (The Singles),The Police,
lastfm-9467,Staring At The Sea The Singles,The Cure,
lastfm-9468,The Green Mindbomb,Marco Minnemann,"['Streets', 'Green', ""Isn't it 01"", 'Class', 'Total Frontal Nudity', 'Warschond', 'Atoms', 'Minbomb bonus']"
lastfm-9469,MTV Unplugged in drei Akten,Revolverheld,
lastfm-9470,La  / Nocturnes,Claude Debussy,
lastfm-9471,The Relapse Collection,Morgion,"['The Serpentine Scrolls / Descent to Arawn', 'Canticle', 'Solinari', 'Nightfall Infernal', 'All The Glory... All The Loss', 'Blight', 'The Last Sunrise', 'Mundane', 'Symphonie der Gravens', 'Canticle (Unreleased Version)', 'In Ashen Tears (Thus I Cry)', 'Basking Under a Blacksun Dawning', 'Invalid Prodigy', 'Mundane (1995 Demo)', 'The Serpentine Scrolls / Descent To Arawn (1995 Demo)', 'All The Glory... All The Loss (1998 Rehearsal Demo)']"
lastfm-9472,It All Belongs To,Monica,
lastfm-9473,D. Crisis -  Death Crisis,D. Crisis,
lastfm-9474,Alternate,B. Johnston,
lastfm-9475,The Eternal Soul,Martiria,
lastfm-9476,DJ RYOW -  pleasure-unplugged,DJ RYOW,
lastfm-9477,DA BUBBLE GUM BROTHERS -  SOUL SPIRIT Part II,DA BUBBLE GUM BROTHERS,"['Ã¥Â¿ËœÃ£â€šÅ’Ã£?ËœÃ£?Â®Ã£â€šÂ¨Ã£Æ’Â´Ã£Æ’ÂªÃ£Æ’Å\xa0Ã£â€šÂ¤Ã£Æ’Ë†', 'Ã¤Â¸?Ã¦Â³Â¨Ã¦â€ž?Ã£?ÂªLove Song', 'Ã¤Â¸â€¹Ã¥Â¿Æ’Ã£â€šâ€šÃ£?â€žÃ£?Â¨Ã£?â€”Ã£?â€¢Ã£?Â§', 'Working Class Solitude', 'Ã£??Ã£â€šâ€œÃ£?ÂªÃ¤Â»Å\xa0Ã¥Â¤Å“Ã¦â€šÂ²Ã£?â€”Ã£??Ã£?Â¦Love Sick', 'SOUL SPIRIT PartÃ¢â€¦Â¡', 'Ã£?Â¯Ã£?Â«Ã£?â€¹Ã£?Â¿Ã£?Â®Ã£Æ’â€”Ã£Æ’Â©Ã£â€šÂ¤Ã£Æ’?Ã£â€šÂ·Ã£Æ’Â¼', 'Ã§?Â¯Ã£?Â¨Ã£â€šâ€šÃ£?â€”Ã©Â\xa0Æ’Ã£?Â®Baby Blues', 'Ã§Â§Â»Ã£â€šÅ\xa0Ã¦Â°â€”Ã£?Â®4 SEASONS', 'Ã¥Â¿Æ’Ã¦Â®â€¹Ã£â€šÅ\xa0Ã£?Â®Ã£â€šÂ¢Ã£Æ’Â´Ã£â€šÂ§Ã£Æ’â€¹Ã£Æ’Â¥Ã£Æ’Â¼']"
lastfm-9478,The  Collection 1965-1980,Tony Blackburn,
lastfm-9479,Watch The Throne,Jay-Z,"['No Church In The Wild (Album Version (Explicit))', 'Lift Off (Album Version (Explicit))', 'Ni**as In Paris (Album Version (Explicit))', 'Otis (Album Version (Explicit))', 'Gotta Have It (Album Version (Explicit))', 'New Day (Album Version (Explicit))', ""That's My Bitch (Album Version (Explicit))"", 'Welcome To The Jungle (Album Version (Explicit))', 'Who Gon Stop Me (Album Version (Explicit))', 'Murder To Excellence (Album Version (Explicit))', 'Made In America (Album Version (Explicit))', 'Why I Love You (Album Version (Explicit))', 'Illest Motherf**ker Alive (Album Version (Explicit))', 'HÃ¢â‚¬Â¢AÃ¢â‚¬Â¢M (Explicit Version)', 'Primetime (Album Version (Explicit))', 'The Joy (Album Version (Explicit))']"
lastfm-9480,Morbid  Shelter,B. Interruption,
lastfm-9481,Searching For The Sunrise,jim lamarche,
lastfm-9482,The  Years,Shakin' Stevens,
lastfm-9483,The Promise,Marc Roberts,
lastfm-9484,The Music Man (Original Broadway Cast),Meredith W.,"['Overture / Rock Island', 'Iowa Stubborn', 'Ya Got Trouble', 'Piano Lesson', 'Goodnight My Someone', 'Seventy-six Trombones', 'Pick-A-Little, Talk-A-Little / Goodnight Ladies', 'My White Knight', ""It's You"", 'Shipoopi', 'Lida Rose / Will I Ever Tell You?', 'Gary, Indiana', 'Till There Was You', 'Finale']"
lastfm-9485,S. Lister -  Trouble on Oxford Street,S. Lister,Trouble On Oxford Street
lastfm-9486,Red Sky Recovery,Oval Opus,"['There For Me', 'Are You OK?', 'Save Me', 'Let Go', 'I Need Some Time', 'Crystal Ball', 'Everything', 'Say Anything', 'Contagious', 'As I Am', 'Wonder']"
lastfm-9487,Sweet Surrender,Bread,
lastfm-9488,Bermuda,Deafheaven,
lastfm-9489,Spirits of a Forgotten Forest...,Azathoth,
lastfm-9490,Divers,J. Newsom,
lastfm-9491,Singles Collection,W. Wet Wet,
lastfm-9492,Shadow's Promenade,Rising S. Nova,
lastfm-9493,...Like Fairy  Of Modern Times,Cancer Brides,
lastfm-9494,INPITCH -  Good Days Are Gone Forever,INPITCH,
lastfm-9495,Millennium,Capital Inicial,"['FÃƒÂ¡tima', 'Leve Desespero', 'Pedra Na MÃƒÂ£o', 'MÃƒÂºsica Urbana', 'Mickey Mouse Em Moscou', 'Veraneio VascaÃƒÂ\xadna', 'IndependÃƒÂªncia', 'Autoridades', 'Belos E Malditos', 'Psicopata', 'Todos Os Lados', 'FicÃƒÂ§ÃƒÂ£o CientÃƒÂ\xadfica', 'Blecaute', 'Mambo Club', '2001', 'Rita', 'Vem Bater No Meu Tambor (Rotina Positiva)']"
lastfm-9496,The Kingsboys -  One of These Days,The Kingsboys,
lastfm-9497,[explicit] Hooked on Classics,L. Clark,
lastfm-9498,*popular* Back to the Future Trilogy,Alan Silvestri,
lastfm-9499,The Singles,Savage Garden,
lastfm-9500,*popular* Belo Dunum - Echoes From The Past,Delirium X Tremens,
lastfm-9501,Samba These Days,Aloysio d. Oliveira,"['Some Of These Days', 'Chattanooga Choo Choo', 'In The Mood', 'Honeysuckle Rose', 'In A Little Spanish Town', 'How High The Moon', 'On The Sunny Side Of The Street', 'The Old Piano Roll Blues', ""Your're The Top"", 'Paper Doll (Boneca De Papel)', 'When Yuba Plays The Rumba On The Tuba (O ZÃƒÂ© Da Tuba)', 'Margie']"
lastfm-9502,The Unpredictable Gemini,K-Def,
lastfm-9503,- new - Psychic Material,C. Mecija,
lastfm-9504,[explicit] Never Give Up,Taglo,
lastfm-9505,The Guns o. Detroit -  Monsterattake's,The Guns o. Detroit,"['Apocalypse Later', ""Caligula's Sister"", 'Quick Hands', 'animals out Killing', 'Syeh Dna Solleh', 'Heys and Hellos', 'Rabbit Holes']"
lastfm-9506,Reveal,Jess Pillmore,"['The Real Me', 'Learn To Let Go', 'Vast Horizon', 'Desperate Dreams', 'Atlanta', 'When Your World Changed', 'Open My Mouth', 'Pound For Pound', 'Point Of Reference', 'Siberia', 'Quick', ""Don't Show Me""]"
lastfm-9507,Miami Dance Classics,Bassix,
lastfm-9508,Trouble of the World,M. Jackson,"['Trouble of the World', 'Summertime', 'Joshua Fit the Battle of Jericho', 'I Will Move on Up a Little Higher', 'Just a Little While to Stay Here', 'In the Upper Room', 'Walk in Jerusalem', ""Come On Children, Let's Sing"", ""Didn't It Rain?"", 'He Calmed the Ocean', 'His Eye Is on the Sparrow']"
lastfm-9509,*popular* Inside The Outside,Inside T. Outside,"['For You (As Much As Me)', 'Blue Skies', 'Grin', 'Who Could Ask for More', 'The Least That You Could Do', 'Pieces', 'Lately', 'All Too Familiar', 'Empty', 'One More Time', 'Used to Be You']"
lastfm-9510,Manchester Orchestra -  Continental Obscura: From Birmingham To Bellingham,Manchester Orchestra,
lastfm-9511,Traveller,Anouka,
lastfm-9512,*popular* Spirit Talk,K. Eubanks,"['Landing', 'Contact', 'Spirit Talk', 'Inside', 'Going Outside', 'Journey', ""Livin'""]"
lastfm-9513,Human Behaviour EP,Emma Blackery,"['Eventide', 'Wisdom Teeth', 'Glory Days (I Hate You More)', 'Human Behaviour']"
lastfm-9514,Going to the Casino (Tomorrow Night),Philadelphia Grand Jury,
lastfm-9515,Improvised Electronic Device,Front Line Assembly,"['I.E.D.', 'Angriff', 'Hostage', 'Release', 'Shifting Through The Lens (Extended Version)', 'Laws Of Deception', 'Pressure Wave', 'Afterlife', 'Stupidity', 'Downfall']"
lastfm-9516,Spirit EP,Adex Izquierdo,
lastfm-9517,Boogaloo Stu -  Singles,Boogaloo Stu,
lastfm-9518,Early In The Morning / You Made Me Love You,Vanity F.,"['Early In The Morning', 'You Made Me Love You']"
lastfm-9519,20th Century Masters: The Millennium Collection: Best  Robert Cray,Robert Cray,"['Smoking Gun', 'Right Next Door (Because of Me)', ""Bouncin' Back"", ""Don't You Even Care"", 'These Things', 'I Was Warned', 'The One In The Middle', 'Some Pain, Some Shame', ""You're Gonna Need Me""]"
lastfm-9520,Murder Ballads,Nick Cave .,
lastfm-9521,Tehran Echoes,Farhad Mahdavi,
lastfm-9522,Ich bin  Casanova,Zellberg B.,
lastfm-9523,Never Mind The Future,S. Murcia,
lastfm-9524,Negro Spirituals,P. Robeson,
lastfm-9525,What If / Sunrise,Aruna,
lastfm-9526,California Gold - The Very Best Of The  Boys,The Beach Boys,
lastfm-9527,Internal Affairs,Ghosts O. The Sky,
lastfm-9528,White Sage -  Way Beyond Our Means,White Sage,
lastfm-9529,The Strong  Spirit,H. Blumenfeld,
lastfm-9530,California,Ortiz,
lastfm-9531,Dangerous Nights,Heaven Ward,
lastfm-9532,Essence of,G. Rogue,
lastfm-9533,The Absence of  Contains the Shadow of Loss,S. Lawlor,
lastfm-9534,Broken Knife,John Cable,
lastfm-9535,*popular* All United,C. GekÃƒÂ¤,
lastfm-9536,Gosh It's... Bad Manners,Bad Manners,
lastfm-9537,Pancreatic Surgery / Infester,One-Armed Pancreatic S.,
lastfm-9538,Chitty Chitty Bang Bang,T. New Christy Minstrels,
lastfm-9539,Chrome Tapes,Christian Tiger School,
lastfm-9540,Knock Knock Knock EP,Nopopstar,
lastfm-9541,Supernatural,U. Funkle,
lastfm-9542,Rural Still Life,Tom Scott,
lastfm-9543,Beyond,G. Baloi,"['Queremos Viver Em Paz', 'Todos Dias', 'Sol', 'Uma Mensagem', 'Protecao Deste Mundo', 'Matikweni', 'Over the Seas']"
lastfm-9544,Everywhere  Go (Villalobos Celestial Voice Amnesia Resurrection Mix),M. Kvien Brunvoll,
lastfm-9545,Starhand Visions,G. Grimes,"[""They're Here..."", 'The Arrival Theme', 'The Illusion', 'Safe From The Light of Change', 'Hold On', 'Hold on To Love', 'Daydream Lover', 'Marla Star', 'Take Good Care of Her Heart', 'Would You Say No?', ""Tell Her I'm Home"", 'You Are My Heart', 'Because of You', ""I Can't Live Without Your Love"", 'Feel The Fire']"
lastfm-9546,Spirit Of The Ghost,Skip Jensen,
lastfm-9547,What? And Give Up Show Biz?,Asylum Street Spankers,"['""Y\'all Like Love Songs?""', 'My Baby In The CIA', 'Everybody Loves My Baby', '""Read Thinner Books""', '""My Country\'s Calling Me""', 'Winning the War on Drugs', 'Blue Prelude', 'Big Noise From Winnetka', 'Why Do It Right?', 'Hick Hop', '""Stanley And Wammo""', ""Got My Mojo Workin'"", '""take a good look...""', 'My Favorite Record', '""Encore!""', 'Monkey Rag', '""The Morning Moron Mob""', 'Blade of Grass', 'Beer', 'Pakalolo Baby', '""Strange Talents""', 'Leaf Blower', 'Wake and Bake', 'TV Party', 'Think About Your Troubles', '""Goodnight""', '""Daddy Drinks Because You Cry""', '""Y\'all Like Love Songs?""', 'My Baby In The CIA', '""Read thinner books.""', 'Asylum Street Blues', ""Breathin'"", '""Bathroom Break""', 'Big Noise From Winnetka', 'Hick Hop', ""Got My Mojo Workin'"", '""take a good look...""', '""Encore!""', 'Blade of Grass', '""Requests?""', 'Pakalolo Baby', 'Tight Like That', 'Wake and Bake', 'TV Party', '""Goodnight""', 'Stick Magnetic Ribbons on Your SUV']"
lastfm-9548,These Days,Earth A.D.,"['Strength in Numbers', 'Broken Through The Skin', 'Below', 'No Reason', 'Lifeless', 'Externally Silent', 'One By One', 'A Crucifix', 'Days', 'Beneath The Floor', 'Agony Of Misery', 'Through Thick and Through Thin']"
lastfm-9549,The Empire,B. Astronaut,"[""I'm Not the Man"", 'The Empire', 'Twisted Device', 'Black Dress', ""It's About Time"", 'Arpeggios', 'Grotesque', 'We Can']"
lastfm-9550,Taxxi -  Day for Night,Taxxi,
lastfm-9551,Stonehaven Sunrise,J. Denver,
lastfm-9552,Ã¢Ëœâ€¦ (Blackstar),D. Bowie,
lastfm-9553,Birds With Broken,B. Caplan,
lastfm-9554,Visions,Pauw,
lastfm-9555,Folie ÃƒÂ,6 Day Riot,"['Folie ÃƒÂ\xa0 Deux', 'Maybe', ""YaDaDa's Brother"", ""Drone In The Fox's Ear"", 'River Clyde', 'We Want You', ""Choir's On Fire (Wickburn)"", 'I Need You', 'Exorcism of...']"
lastfm-9556,Enchanted Spirits,Magna Canta,"['Aethera Et Terra', 'Hymn', 'Agnus Dei', 'Cantandus', 'Gilentium', 'Recordare', 'Offizium', 'Ritmo', 'Gregoria', 'Alleluia', 'Spiritus Sanctus', 'Sancta Maria']"
lastfm-9557,The Nightmare Continues,D. BÃƒÂ¡thory-Kitsz,
lastfm-9558,"Monsters, Inc. Scream Factory Favorites",Riders I. The Sky,"[""If I Didn't Have You"", ""Doo-Wah Diddy Diddy (Mike's Song)"", 'I Only Have Eye for You', 'Monsters, Inc. March', 'Monster ABCs', ""If I Didn't Have You (Instrumental)"", ""It's Our Job"", ""Paperwork (Roz's Song)"", ""Monsters' Jubilee"", 'Under the Bed', 'Big High Wire Hop (Instrumental)']"
lastfm-9559,kahlo -  We Are The Future,kahlo,
lastfm-9560,Observations From Earth And Beyond,Cousin S.,
lastfm-9561,Trilogy,"Emerson, Lake",
lastfm-9562,Brothers 2016,Hard Bass School,
lastfm-9563,DJ DamneD -  The Black Metal BaSS,DJ DamneD,
lastfm-9564,Sabre  - Organ Encores,K. Kiviniemi,
lastfm-9565,A Show Beyond Man And Time,RPWL,
lastfm-9566,Renegades,X Ambassadors,Renegades
lastfm-9567,The  Ascension,Vitamine,
lastfm-9568,When the Music Ends,John Meed,"['When the Music Ends', 'Red Caravan', 'Rainbow', 'Queen Mary', 'Waiting for the Argonauts', 'The Clarendon Road', 'The Empty Nest Song', 'The Woodstock Rest Home', 'Every Day', 'Woodpeckers and Bluebells', 'Flatlands', 'Hold On']"
lastfm-9569,My True Confession / Tender Years,Brook Benton,
lastfm-9570,Album: The Continental Twist,S. Butera and The Witnesses,
lastfm-9571,[explicit] Requiem for a Confession,A. You Great,
lastfm-9572,The Legend Written by an Anonymous Spirit of Silence,Chaos Engine Research,
